category,concept_en,instance_English,instance_German,instance_Spanish,norm_rating_English,norm_rating_German,norm_rating_Spanish,n_languages,in_multiple_languages
animal,OSTRICH,ostrich,,Avestruz,0.462633539233187,,0.41549295774647893,2,True
animal,PEACOCK,peacock,Pfau,,0.5145250164472218,0.5777777777777781,,2,True
animal,PELICAN,pelican,Pelikan,,0.38891536865743864,0.5777777777777781,,2,True
animal,PENGUIN,penguin,Pinguin,,0.600325857838086,0.7044444444444447,,2,True
animal,PHEASANT,pheasant,Fasan,,0.24623503851082884,0.5672222222222225,,2,True
animal,ROOSTER,rooster,,Gallo,0.6638270210771497,,0.7464788732394365,2,True
animal,SEAHORSE,seahorse,Seepferdchen,,0.22169355315309913,0.4194444444444448,,2,True
animal,STARFISH,starfish,Seestern,,0.2614136369235773,0.10277777777777812,,2,True
animal,SWAN,swan,Schwan,,0.5030094941044942,0.7150000000000002,,2,True
animal,TARANTULA,tarantula,Tarantel,,0.2114535232087948,0.24444444444444524,,2,True
animal,TICK,tick,Zecke,,0.07858565058856233,0.06666666666666657,,2,True
animal,TOAD,toad,,Sapo,0.44392123375009385,,0.49295774647887325,2,True
animal,TURTLE,turtle,,Tortuga,0.7002447926903184,,0.7464788732394365,2,True
animal,AARDVARK,aardvark,,,0.23878994570230652,,,1,False
animal,ALLIGATOR,alligator,,,0.5903227837180454,,,1,False
animal,ALPACA,alpaca,,,0.4163705230947409,,,1,False
animal,ANTEATER,anteater,,,0.4279146588975119,,,1,False
animal,ANTELOPE,antelope,,,0.5446520155597816,,,1,False
animal,BADGER,badger,,,0.5358701137365919,,,1,False
animal,BARNACLE,barnacle,,,0.007119591106304602,,,1,False
animal,BAT,bat,,,0.5085403692660724,,,1,False
animal,BEAR,bear,,,0.8620143369828525,,,1,False
animal,BEAVER,beaver,,,0.6317465329230288,,,1,False
animal,BISON,bison,,,0.46331576922623496,,,1,False
animal,BLOWFISH,blowfish,,,0.15366561002962623,,,1,False
animal,BOAR,boar,,,0.45510825786702425,,,1,False
animal,BUG,bug,,,0.3661855993965828,,,1,False
animal,BULL,bull,,,0.6921719973785968,,,1,False
animal,CALF,calf,,,0.7126745897054715,,,1,False
animal,CAMEL,camel,,,0.6317659141034059,,,1,False
animal,CARDINAL,cardinal,,,0.4434011234690313,,,1,False
animal,CAT,cat,,,0.9475461903375588,,,1,False
animal,CATERPILLAR,caterpillar,,,0.23805107844374604,,,1,False
animal,CATFISH,catfish,,,0.32108559265916936,,,1,False
animal,CHEETAH,cheetah,,,0.7192418209483684,,,1,False
animal,CHICK,chick,,,0.5833173184821944,,,1,False
animal,CHICKEN,chicken,,,0.8443220880386527,,,1,False
animal,CHIHUAHUA,chihuahua,,,0.6190153775541697,,,1,False
animal,CHINCHILLA,chinchilla,,,0.3591308497393339,,,1,False
animal,CHIPMUNK,chipmunk,,,0.6324061463540638,,,1,False
animal,CLAM,clam,,,0.13463863743187338,,,1,False
animal,COBRA,cobra,,,0.32801729435728033,,,1,False
animal,COCKATOO,cockatoo,,,0.310051686175541,,,1,False
animal,CORAL,coral,,,0.03513109709832277,,,1,False
animal,COUGAR,cougar,,,0.5837776710084386,,,1,False
animal,COW,cow,,,0.9380898747765264,,,1,False
animal,COYOTE,coyote,,,0.669496016337439,,,1,False
animal,CRAB,crab,,,0.38840579604977216,,,1,False
animal,CRAYFISH,crayfish,,,0.1614375241168778,,,1,False
animal,DALMATIAN,dalmatian,,,0.5899417623818585,,,1,False
animal,DEER,deer,,,0.8539406909857811,,,1,False
animal,DOG,dog,,,1.0,,,1,False
animal,DOLPHIN,dolphin,,,0.632812497843767,,,1,False
animal,DONKEY,donkey,,,0.7671651203563995,,,1,False
animal,DUCKLING,duckling,,,0.5288440067226495,,,1,False
animal,EARWIG,earwig,,,0.09122242982868131,,,1,False
animal,EEL,eel,,,0.1911240615783177,,,1,False
animal,ELEPHANT,elephant,,,0.8675848633428391,,,1,False
animal,FERRET,ferret,,,0.4489746504851617,,,1,False
animal,FISH,fish,,,0.5463579558538557,,,1,False
animal,FLY,fly,,,0.2916908024206316,,,1,False
animal,FLY (INSECT),,,Mosca,,,0.4084507042253521,1,False
animal,FLY (MOVE THROUGH AIR),,Fliegen,,,0.056209150326797214,,1,False
animal,FOX,fox,,,0.7803240138689289,,,1,False
animal,GAZELLE,gazelle,,,0.4920901235215194,,,1,False
animal,GIRAFFE,giraffe,,,0.7884283999048862,,,1,False
animal,GOAT,goat,,,0.797493367445502,,,1,False
animal,GOLDFISH,goldfish,,,0.561949042958618,,,1,False
animal,GOOSE,goose,,,0.5830291673052401,,,1,False
animal,GOPHER,gopher,,,0.4058302251878629,,,1,False
animal,GORILLA,gorilla,,,0.7508452385154242,,,1,False
animal,GROUNDHOG,groundhog,,,0.5368796193096806,,,1,False
animal,GUINEA PIG,guinea pig,,,0.6187578004875764,,,1,False
animal,HAMSTER,hamster,,,0.6845311776799458,,,1,False
animal,HEDGEHOG,hedgehog,,,0.4791097202144026,,,1,False
animal,HIPPOPOTAMUS,hippopotamus,,,0.6116252618906425,,,1,False
animal,HORSE,horse,,,0.9055113782895684,,,1,False
animal,HYENA,hyena,,,0.4893917630535392,,,1,False
animal,JELLYFISH,jellyfish,,,0.2311227136266028,,,1,False
animal,KANGAROO,kangaroo,,,0.7091817525758108,,,1,False
animal,KITTEN,kitten,,,0.8978195047310492,,,1,False
animal,KOALA,koala,,,0.5347599803193965,,,1,False
animal,LAMB,lamb,,,0.6415297746079943,,,1,False
animal,LEECH,leech,,,0.07568108672486346,,,1,False
animal,LEOPARD,leopard,,,0.6795416125632116,,,1,False
animal,LIGHTNING BUG,lightning bug,,,0.11423025449483147,,,1,False
animal,LION,lion,,,0.8840258204110825,,,1,False
animal,LLAMA,llama,,,0.5704345029584889,,,1,False
animal,LOBSTER,lobster,,,0.3171631060396761,,,1,False
animal,MAGGOT,maggot,,,0.07341348862074781,,,1,False
animal,MANATEE,manatee,,,0.2872556334279792,,,1,False
animal,MEERKAT,meerkat,,,0.3411813081200079,,,1,False
animal,MOLE,mole,,,0.4046410163405409,,,1,False
animal,MONGOOSE,mongoose,,,0.3315884502949614,,,1,False
animal,MONKEY,monkey,,,0.8646792492846979,,,1,False
animal,MOOSE,moose,,,0.7010452073512236,,,1,False
animal,MOTH,moth,,,0.14254886337646328,,,1,False
animal,MOUSE,mouse,,,0.7758102173057649,,,1,False
animal,MUSSEL,mussel,,,0.026927727486374616,,,1,False
animal,OCTOPUS,octopus,,,0.35931330016150403,,,1,False
animal,ORANGUTAN,orangutan,,,0.5370357060152834,,,1,False
animal,OTTER,otter,,,0.5225033829149299,,,1,False
animal,OYSTER,oyster,,,0.13753905361155622,,,1,False
animal,PANDA,panda,,,0.76137755787498,,,1,False
animal,PANTHER,panther,,,0.6424311007908954,,,1,False
animal,PIG,pig,,,0.8740728018174481,,,1,False
animal,PIGEON,pigeon,,,0.5551092220567428,,,1,False
animal,PIGLET,piglet,,,0.6434468861868371,,,1,False
animal,PLATYPUS,platypus,,,0.3094408738926232,,,1,False
animal,POLAR BEAR,polar bear,,,0.6924677710443509,,,1,False
animal,PONY,pony,,,0.8030327268795125,,,1,False
animal,POODLE,poodle,,,0.6635730739903909,,,1,False
animal,PORCUPINE,porcupine,,,0.45514282190048994,,,1,False
animal,POSSUM,possum,,,0.5923063035674327,,,1,False
animal,PRAYING MANTIS,praying mantis,,,0.12818091239623933,,,1,False
animal,PUFFIN,puffin,,,0.216641313057455,,,1,False
animal,PUG,pug,,,0.6399890720633861,,,1,False
animal,PUPPY,puppy,,,0.9337334150208325,,,1,False
animal,RABBIT,rabbit,,,0.8272419714063616,,,1,False
animal,RACCOON,raccoon,,,0.7842032300328143,,,1,False
animal,RAM,ram,,,0.4523630154683233,,,1,False
animal,RAT,rat,,,0.6879325748361194,,,1,False
animal,RATTLESNAKE,rattlesnake,,,0.41244460072054434,,,1,False
animal,REINDEER,reindeer,,,0.4849138294236945,,,1,False
animal,RHINOCEROS,rhinoceros,,,0.5964727846367837,,,1,False
animal,SARDINE,sardine,,,0.1321797961141574,,,1,False
animal,SCALLOP,scallop,,,0.02686403091041627,,,1,False
animal,SCORPION,scorpion,,,0.24121574832531417,,,1,False
animal,SEA URCHIN,sea urchin,,,0.05967451187228163,,,1,False
animal,SEAL,seal,,,0.5084101451552243,,,1,False
animal,SHARK,shark,,,0.5665130036248299,,,1,False
animal,SHEEP,sheep,,,0.8018547317624569,,,1,False
animal,SHRIMP,shrimp,,,0.1968064955671818,,,1,False
animal,SKUNK,skunk,,,0.62712735159983,,,1,False
animal,SLOTH,sloth,,,0.4770974874739016,,,1,False
animal,SLUG,slug,,,0.1210330488071788,,,1,False
animal,SNAIL,snail,,,0.33872246680229195,,,1,False
animal,SQUID,squid,,,0.24984304685936384,,,1,False
animal,SQUIRREL,squirrel,,,0.767107265266571,,,1,False
animal,STINGRAY,stingray,,,0.2788476854014825,,,1,False
animal,SWORDFISH,swordfish,,,0.2528056941907947,,,1,False
animal,TADPOLE,tadpole,,,0.1519155753679934,,,1,False
animal,TIGER,tiger,,,0.8588262416938626,,,1,False
animal,TOUCAN,toucan,,,0.3009291650670293,,,1,False
animal,TURKEY,turkey,,,0.6237421054273039,,,1,False
animal,WALRUS,walrus,,,0.3926855609255532,,,1,False
animal,WARTHOG,warthog,,,0.31894690194081726,,,1,False
animal,WEASEL,weasel,,,0.45105979816710734,,,1,False
animal,WHALE,whale,,,0.5452981622211895,,,1,False
animal,WOLF,wolf,,,0.8514081531006488,,,1,False
animal,YAK,yak,,,0.3057883038615631,,,1,False
animal,ZEBRA,zebra,,,0.7566914653338128,,,1,False
arts and crafts supply,BEAD,bead,,,0.5894766292457908,,,1,False
arts and crafts supply,BUTTON,button,,,0.3525513794826949,,,1,False
arts and crafts supply,CANVAS,canvas,,,0.7130884759012539,,,1,False
arts and crafts supply,CARDBOARD,cardboard,,,0.5000531543894944,,,1,False
arts and crafts supply,CHALK,chalk,,,0.4915349012884868,,,1,False
arts and crafts supply,CHARCOAL,charcoal,,,0.34002568410350786,,,1,False
arts and crafts supply,CHISEL,chisel,,,0.19383296545095954,,,1,False
arts and crafts supply,CLAY,clay,,,0.6185750360371409,,,1,False
arts and crafts supply,CRAYON,crayon,,,0.8014804502718421,,,1,False
arts and crafts supply,EASEL,easel,,,0.6256909165300454,,,1,False
arts and crafts supply,ERASER,eraser,,,0.4327762518025481,,,1,False
arts and crafts supply,FOUNTAIN PEN,fountain pen,,,0.3092521843255815,,,1,False
arts and crafts supply,GLUE,glue,,,0.7828796560592088,,,1,False
arts and crafts supply,INK,ink,,,0.5373016196156181,,,1,False
arts and crafts supply,KNITTING NEEDLE,knitting needle,,,0.4650224077175769,,,1,False
arts and crafts supply,LOOM,loom,,,0.21152845820361468,,,1,False
arts and crafts supply,MARBLE,marble,,,0.14281253757461618,,,1,False
arts and crafts supply,MARKER,marker,,,0.7128761539813927,,,1,False
arts and crafts supply,MOLD,mold,,,0.30960444569262363,,,1,False
arts and crafts supply,NEEDLE,needle,,,0.42705332318354544,,,1,False
arts and crafts supply,PAINT,paint,,,0.8861854376530975,,,1,False
arts and crafts supply,PAINTBRUSH,paintbrush,,,0.8109359451666915,,,1,False
arts and crafts supply,PALETTE,palette,,,0.4832476953658147,,,1,False
arts and crafts supply,PAPER,paper,,,0.8103254649114309,,,1,False
arts and crafts supply,PATCH,patch,,,0.24724549782944025,,,1,False
arts and crafts supply,PEN,pen,,,0.5653982920989009,,,1,False
arts and crafts supply,PENCIL,pencil,,,0.7364438870859666,,,1,False
arts and crafts supply,PENCIL SHARPENER,pencil sharpener,,,0.38452976986936926,,,1,False
arts and crafts supply,PIN,pin,,,0.36377151562682664,,,1,False
arts and crafts supply,PINCUSHION,pincushion,,,0.26109057876727,,,1,False
arts and crafts supply,POM-POM,pom-pom,,,0.279983479767968,,,1,False
arts and crafts supply,RIBBON,ribbon,,,0.6051652440358941,,,1,False
arts and crafts supply,SCISSORS,scissors,,,0.7918076818583725,,,1,False
arts and crafts supply,SEQUIN,sequin,,,0.4357960485627532,,,1,False
arts and crafts supply,SEWING KIT,sewing kit,,,0.4645201711496663,,,1,False
arts and crafts supply,SEWING MACHINE,sewing machine,,,0.47273502288948505,,,1,False
arts and crafts supply,STAMP,stamp,,,0.3822909247577745,,,1,False
arts and crafts supply,TAPE,tape,,,0.5484752914330001,,,1,False
arts and crafts supply,THIMBLE,thimble,,,0.2075625310074144,,,1,False
arts and crafts supply,THREAD,thread,,,0.5190995887205913,,,1,False
arts and crafts supply,WIRE,wire,,,0.3241264330286733,,,1,False
arts and crafts supply,WIRE CUTTERS,wire cutters,,,0.2504296596091262,,,1,False
arts and crafts supply,WRAPPING PAPER,wrapping paper,,,0.3292741413684762,,,1,False
arts and crafts supply,YARN,yarn,,,0.6528847175487518,,,1,False
bird,BIRD,bird,,,0.8288463866094854,,,1,False
bird,CARDINAL,cardinal,,,0.49078492790181955,,,1,False
bird,CHICK,chick,,,0.4541875196900255,,,1,False
bird,COCKATOO,cockatoo,,,0.26140556758967026,,,1,False
bird,CROW,crow,,,0.7161572997229542,,,1,False
bird,DUCK,duck,,,0.7107667603961687,,,1,False
bird,DUCKLING,duckling,,,0.3952366366064174,,,1,False
bird,EAGLE,eagle,,,0.8078806952400358,,,1,False
bird,FLAMINGO,flamingo,,,0.3650898866175915,,,1,False
bird,GOOSE,goose,,,0.5150012241817673,,,1,False
bird,HAWK,hawk,,,0.6211702678637809,,,1,False
bird,HUMMINGBIRD,hummingbird,,,0.6454711773700396,,,1,False
bird,OSTRICH,ostrich,,,0.3253836544251404,,,1,False
bird,OWL,owl,,,0.5746729210449435,,,1,False
bird,PARROT,parrot,,,0.6852318400154872,,,1,False
bird,PEACOCK,peacock,,,0.4209429062950541,,,1,False
bird,PELICAN,pelican,,,0.28409396702132134,,,1,False
bird,PENGUIN,penguin,,,0.258600667123535,,,1,False
bird,PHEASANT,pheasant,,,0.2499309747736627,,,1,False
bird,PIGEON,pigeon,,,0.7679120938495201,,,1,False
bird,PUFFIN,puffin,,,0.08320417690557698,,,1,False
bird,ROOSTER,rooster,,,0.573225295130361,,,1,False
bird,SEAGULL,seagull,,,0.5805811621510294,,,1,False
bird,SWAN,swan,,,0.43628885891358854,,,1,False
bird,TOUCAN,toucan,,,0.1963383997996743,,,1,False
bird,TURKEY,turkey,,,0.503896374158906,,,1,False
bird,VULTURE,vulture,,,0.32095082584678014,,,1,False
body part,ANKLE,ankle,,Tobillo,0.4409009837829298,,0.7112676056338029,2,True
body part,ARM,arm,,Brazo,0.8754762768588701,,1.0,2,True
body part,BEARD,beard,,Barba,0.039836644404383025,,0.3873239436619718,2,True
body part,BONE,bone,,Hueso,0.27095819787697206,,0.6408450704225352,2,True
body part,CHEST,chest,,Arcón,0.5582793185302064,,0.3661971830985915,2,True
body part,CHIN,chin,,Barbilla,0.43771292231035785,,0.6549295774647887,2,True
body part,EAR,ear,,Oído,0.683814408164277,,0.7323943661971831,2,True
body part,ELBOW,elbow,,Codo,0.5125716547845004,,0.6971830985915494,2,True
body part,EYE,eye,,Ojo,0.7021680518230683,,0.9366197183098591,2,True
body part,FACE,face,,Cara,0.620593522275922,,0.9471830985915494,2,True
body part,FINGER,finger,,Dedo,0.7453614077201299,,0.8873239436619719,2,True
body part,FOOT,foot,,Pie,0.7290732832965053,,0.9295774647887323,2,True
body part,HAIR,hair,,Cabello,0.2658535839059877,,0.7183098591549296,2,True
body part,HAND,hand,,Mano,0.8772087153820712,,0.9859154929577465,2,True
body part,HIP,hip,,Cadera,0.4522078416873411,,0.7816901408450704,2,True
body part,KNEE,knee,,Rodilla,0.6039747550312332,,0.8098591549295774,2,True
body part,LEG,leg,,Pierna,0.8667893752982501,,0.9436619718309859,2,True
body part,MOUTH,mouth,,Boca,0.6379411591614753,,0.9718309859154929,2,True
body part,NAVEL,navel,,Ombligo,0.203814731494139,,0.5915492957746479,2,True
body part,NECK,neck,,Cuello,0.6371592287807457,,0.8028169014084507,2,True
body part,NOSE,nose,,Nariz,0.7273782348798075,,0.9084507042253522,2,True
body part,SHOULDER,shoulder,,Hombro,0.5954562751418352,,0.7746478873239436,2,True
body part,SKELETON,skeleton,,Esqueleto,0.08361768008926863,,0.47183098591549294,2,True
body part,SKIN,skin,,Piel,0.31667796877747034,,0.5633802816901408,2,True
body part,STOMACH,stomach,,Estómago,0.4243872840688875,,0.619718309859155,2,True
body part,TONGUE,tongue,,Lengua,0.37245990200986795,,0.7253521126760565,2,True
body part,TOOTH,tooth,,Diente,0.2712475963871401,,0.7464788732394365,2,True
body part,TORSO,torso,,Tronco,0.25292145745737116,,0.6901408450704225,2,True
body part,WRIST,wrist,,muñeca/s,0.4666597919357368,,0.7605633802816901,2,True
body part,CALF,calf,,,0.4049118168683737,,,1,False
body part,MUSTACHE,mustache,,,0.031214040975861754,,,1,False
body part,SKULL,skull,,,0.2960072467015067,,,1,False
body part,THUMB,thumb,,,0.5031916304983991,,,1,False
body part,TOE,toe,,,0.5674915413567556,,,1,False
breakfast food,BACON,bacon,,,0.759907818363053,,,1,False
breakfast food,BAGEL,bagel,,,0.6758202825238913,,,1,False
breakfast food,BREAD,bread,,,0.44879545810624455,,,1,False
breakfast food,BREAKFAST,breakfast,,,0.5568920820429826,,,1,False
breakfast food,CEREAL,cereal,,,0.8460975425981937,,,1,False
breakfast food,CREAM CHEESE,cream cheese,,,0.3282566293986808,,,1,False
breakfast food,CREPE,crepe,,,0.3067364285043988,,,1,False
breakfast food,CROISSANT,croissant,,,0.4969389708849145,,,1,False
breakfast food,DONUT,donut,,,0.5622843824516537,,,1,False
breakfast food,EGG,egg,,,0.8991799527627219,,,1,False
breakfast food,FRENCH FRIES,french fries,,,0.08025315444698312,,,1,False
breakfast food,GRANOLA,granola,,,0.4583860775977984,,,1,False
breakfast food,GRITS,grits,,,0.373830454993207,,,1,False
breakfast food,HAM,ham,,,0.34628112714934456,,,1,False
breakfast food,HAMBURGER,hamburger,,,0.06283136413487417,,,1,False
breakfast food,HASH,hash,,,0.3321655566217162,,,1,False
breakfast food,HONEY,honey,,,0.20925843550917114,,,1,False
breakfast food,JAM,jam,,,0.40859612931283584,,,1,False
breakfast food,MAPLE SYRUP,maple syrup,,,0.3892176042946669,,,1,False
breakfast food,MARMALADE,marmalade,,,0.18807054678172744,,,1,False
breakfast food,MUFFIN,muffin,,,0.587115684414053,,,1,False
breakfast food,OATMEAL,oatmeal,,,0.7722028485658167,,,1,False
breakfast food,OMELET,omelet,,,0.7528290729586704,,,1,False
breakfast food,PANCAKE,pancake,,,0.8391579104692188,,,1,False
breakfast food,PASTRY,pastry,,,0.4144957038616335,,,1,False
breakfast food,PEANUT BUTTER,peanut butter,,,0.1925580106936254,,,1,False
breakfast food,ROLL,roll,,,0.2266023383210126,,,1,False
breakfast food,SANDWICH,sandwich,,,0.2885833531668434,,,1,False
breakfast food,SAUSAGE,sausage,,,0.6192327507929085,,,1,False
breakfast food,SCONE,scone,,,0.3233445026479436,,,1,False
breakfast food,SCRAMBLED EGG,scrambled egg,,,0.8564727037650408,,,1,False
breakfast food,SYRUP,syrup,,,0.40297107975223867,,,1,False
breakfast food,TOAST,toast,,,0.7750083420341646,,,1,False
breakfast food,WAFFLE,waffle,,,0.7377676044346175,,,1,False
breakfast food,YOGURT,yogurt,,,0.45315706880069195,,,1,False
candy,CANDY,candy,,,0.8865950202334797,,,1,False
candy,CANDY BAR,candy bar,,,0.8458477592821274,,,1,False
candy,CANDY CANE,candy cane,,,0.4743537092095157,,,1,False
candy,CARAMEL,caramel,,,0.4393308424561636,,,1,False
candy,CHOCOLATE,chocolate,,,0.8150080527183527,,,1,False
candy,COTTON CANDY,cotton candy,,,0.37694041237727666,,,1,False
candy,FUDGE,fudge,,,0.3273844762817132,,,1,False
candy,GUM,gum,,,0.3321328654740923,,,1,False
candy,GUMBALL,gumball,,,0.40271339814949814,,,1,False
candy,GUMDROP,gumdrop,,,0.34471726638788536,,,1,False
candy,JELLY BEAN,jelly bean,,,0.6131599809414303,,,1,False
candy,LICORICE,licorice,,,0.3713301759738791,,,1,False
candy,LOLLIPOP,lollipop,,,0.7426713383726813,,,1,False
candy,MARSHMALLOW,marshmallow,,,0.12591710626219732,,,1,False
candy,PEPPERMINT,peppermint,,,0.28903913755481175,,,1,False
candy,TAFFY,taffy,,,0.3919846548291971,,,1,False
clothing,BLOUSE,blouse,Bluse,Blusa,0.8378740000909838,0.8944444444444445,0.7816901408450704,3,True
clothing,CLOAK,cloak,Umhang,Capa,0.30954441234431496,0.11111111111111226,0.22535211267605632,3,True
clothing,COAT,coat,Mantel,Abrigo,0.8779622796931171,0.9155555555555556,0.823943661971831,3,True
clothing,DRESS,dress,Kleid,Vestido,0.9173115489493486,0.9155555555555556,0.9507042253521126,3,True
clothing,GLOVE,glove,Handschuh,Guante,0.4736736257677454,0.5988888888888891,0.3450704225352112,3,True
clothing,JACKET,jacket,Jacke,Chaqueta,0.8497388635238105,0.9366666666666666,0.852112676056338,3,True
clothing,RAINCOAT,raincoat,Regenjacke,Impermeable,0.4992328424073489,0.7255555555555556,0.41549295774647893,3,True
clothing,SHAWL,shawl,Schal,Chal,0.45023603611991886,0.7255555555555556,0.3186619718309859,3,True
clothing,SHIRT,shirt,Hemd,Camisa,0.9721729563466607,0.9155555555555556,0.9084507042253522,3,True
clothing,SKIRT,skirt,Rock,Falda,0.8392926250666479,0.883888888888889,0.9014084507042254,3,True
clothing,SOCK,sock,Socke,Calcetines,0.7061708907702977,0.9261111111111111,0.6338028169014084,3,True
clothing,SWEATER,sweater,Pullover,Sudadera,0.9104396005249583,0.9894444444444445,0.8943661971830986,3,True
clothing,BELT,belt,,Cinturón,0.5872793442611824,,0.323943661971831,2,True
clothing,BOOT,boot,,Bota,0.5236973233852181,,0.3732394366197183,2,True
clothing,BRACELET,bracelet,,Pulsera,0.2527646782044154,,0.0,2,True
clothing,HAT,hat,,Gorro,0.5935448897667184,,0.4014084507042254,2,True
clothing,HEADBAND,headband,Stirnband,,0.4444558202616432,0.1928104575163393,,2,True
clothing,SHOE,shoe,,Zapato,0.603539253147284,,0.4295774647887324,2,True
clothing,TIE (NOUN),,Krawatte,Corbata,,0.4722222222222224,0.4014084507042254,2,True
clothing,VEST,vest,,Chaleco,0.6962839727317653,,0.5070422535211268,2,True
clothing,APRON,apron,,,0.47805377253296044,,,1,False
clothing,ARMOR,armor,,,0.08785987204809202,,,1,False
clothing,BANDANNA,bandanna,,,0.3737671647749901,,,1,False
clothing,BATHROBE,bathrobe,,,0.5848942912869806,,,1,False
clothing,BEANIE,beanie,,,0.44656521384686715,,,1,False
clothing,BIKINI,bikini,,,0.49097548236435035,,,1,False
clothing,BLAZER,blazer,,,0.7023234788215467,,,1,False
clothing,BOA,boa,,,0.14931133104674008,,,1,False
clothing,BOLO TIE,bolo tie,,,0.23910102200349834,,,1,False
clothing,BONNET,bonnet,,,0.2791424381843484,,,1,False
clothing,BOW,bow,,,0.30697609334467124,,,1,False
clothing,BOWLER HAT,bowler hat,,,0.2290340003706457,,,1,False
clothing,BOWTIE,bowtie,,,0.4917230421788939,,,1,False
clothing,BOXER SHORTS,boxer shorts,,,0.6886289907332634,,,1,False
clothing,BRA,bra,,,0.7126124797832397,,,1,False
clothing,BULLETPROOF VEST,bulletproof vest,,,0.08661891287412778,,,1,False
clothing,CAPE,cape,,,0.3188399037154798,,,1,False
clothing,CARDIGAN,cardigan,,,0.688580460008724,,,1,False
clothing,CHAPS,chaps,,,0.22889422127764894,,,1,False
clothing,CLOTHES,clothes,,,0.85339080054542,,,1,False
clothing,CORSET,corset,,,0.31035416130224286,,,1,False
clothing,COSTUME,costume,,,0.44709157469935984,,,1,False
clothing,COVERALL,coverall,,,0.531652663221572,,,1,False
clothing,CROWN,crown,,,0.06887829241251625,,,1,False
clothing,CUMMERBUND,cummerbund,,,0.22817705922664858,,,1,False
clothing,DIAPER,diaper,,,0.14430669136414978,,,1,False
clothing,EYE PATCH,eye patch,,,0.08189787253839434,,,1,False
clothing,FISHNET STOCKINGS,fishnet stockings,,,0.28284237066515355,,,1,False
clothing,FLIP-FLOP,flip-flop,,,0.4316236759515306,,,1,False
clothing,FUR COAT,fur coat,,,0.45210237200808007,,,1,False
clothing,GARTER,garter,,,0.22476112618519206,,,1,False
clothing,HEADDRESS,headdress,,,0.205945035645634,,,1,False
clothing,HEADSCARF,headscarf,,,0.4197825829379244,,,1,False
clothing,HOODIE,hoodie,,,0.8347162946840625,,,1,False
clothing,JEANS,jeans,,,0.9623791335261006,,,1,False
clothing,JERSEY,jersey,,,0.6902823322918334,,,1,False
clothing,JUMPSUIT,jumpsuit,,,0.5385340098895939,,,1,False
clothing,KILT,kilt,,,0.3384425164190678,,,1,False
clothing,KIMONO,kimono,,,0.3022845110602938,,,1,False
clothing,LAB COAT,lab coat,,,0.3931448213010702,,,1,False
