category,item_a,item_b,winner
animal,Schmetterling,Schlange,Schlange
animal,Schmetterling,Spinne,Spinne
animal,Schmetterling,Geier,Geier
animal,Schmetterling,Wespe,Wespe
animal,Schmetterling,Wurm,Wurm
animal,Schmetterling,Käfer,Käfer
animal,Schmetterling,Libelle,Schmetterling
animal,Schmetterling,Flamingo,Flamingo
animal,Schmetterling,Falke,Falke
animal,Schmetterling,Marienkäfer,Marienkäfer
animal,Schmetterling,Pfau,Pfau
animal,Schmetterling,Pelikan,Pelikan
animal,Schmetterling,Pinguin,Pinguin
animal,Schmetterling,Fasan,Fasan
animal,Schmetterling,Seepferdchen,Seepferdchen
animal,Schmetterling,Seestern,Seestern
animal,Schmetterling,Schwan,Schwan
animal,Schmetterling,Tarantel,Tarantel
animal,Schmetterling,Zecke,Schmetterling
animal,Schmetterling,Fliegen,Fliegen
animal,Krähe,Ente,Ente
animal,Krähe,Adler,Adler
animal,Krähe,Frosch,Krähe
animal,Krähe,Kolibri,Krähe
animal,Krähe,Leguan,Leguan
animal,Krähe,Eidechse,Eidechse
animal,Krähe,Eule,Eule
animal,Krähe,Papagei,Papagei
animal,Krähe,Möwe,Möwe
animal,Krähe,Schlange,Schlange
animal,Krähe,Spinne,Krähe
animal,Krähe,Geier,Geier
animal,Krähe,Wespe,Krähe
animal,Krähe,Wurm,Krähe
animal,Krähe,Käfer,Krähe
animal,Krähe,Libelle,Krähe
animal,Krähe,Flamingo,Flamingo
animal,Krähe,Falke,Falke
animal,Krähe,Marienkäfer,Krähe
animal,Krähe,Pfau,Pfau
animal,Krähe,Pelikan,Pelikan
animal,Krähe,Pinguin,Krähe
animal,Krähe,Fasan,Fasan
animal,Krähe,Seepferdchen,Krähe
animal,Krähe,Seestern,Krähe
animal,Krähe,Schwan,Schwan
animal,Krähe,Tarantel,Krähe
animal,Krähe,Zecke,Krähe
animal,Krähe,Fliegen,Krähe
animal,Ente,Adler,Adler
animal,Ente,Frosch,Ente
animal,Ente,Kolibri,Ente
animal,Ente,Leguan,Ente
animal,Ente,Eidechse,Ente
animal,Ente,Eule,Ente
animal,Ente,Papagei,Ente
animal,Ente,Möwe,Möwe
animal,Ente,Schlange,Ente
animal,Ente,Spinne,Ente
animal,Ente,Geier,Geier
animal,Ente,Wespe,Ente
animal,Ente,Wurm,Ente
animal,Ente,Käfer,Ente
animal,Ente,Libelle,Ente
animal,Ente,Flamingo,Flamingo
animal,Ente,Falke,Falke
animal,Ente,Marienkäfer,Ente
animal,Ente,Pfau,Ente
animal,Ente,Pelikan,Ente
animal,Ente,Pinguin,Ente
animal,Ente,Fasan,Fasan
animal,Ente,Seepferdchen,Ente
animal,Ente,Seestern,Ente
animal,Ente,Schwan,Schwan
animal,Ente,Tarantel,Ente
animal,Ente,Zecke,Ente
animal,Ente,Fliegen,Ente
animal,Adler,Frosch,Frosch
animal,Adler,Kolibri,Adler
animal,Adler,Leguan,Leguan
animal,Adler,Eidechse,Eidechse
animal,Adler,Eule,Eule
animal,Adler,Papagei,Adler
animal,Adler,Möwe,Möwe
animal,Adler,Schlange,Schlange
animal,Adler,Spinne,Spinne
animal,Adler,Geier,Geier
animal,Adler,Wespe,Adler
animal,Adler,Wurm,Adler
animal,Adler,Käfer,Käfer
animal,Adler,Libelle,Adler
animal,Adler,Flamingo,Flamingo
animal,Adler,Falke,Falke
animal,Adler,Marienkäfer,Adler
animal,Adler,Pfau,Pfau
animal,Adler,Pelikan,Pelikan
animal,Adler,Pinguin,Pinguin
animal,Adler,Fasan,Fasan
animal,Adler,Seepferdchen,Adler
animal,Adler,Seestern,Adler
animal,Adler,Schwan,Schwan
animal,Adler,Tarantel,Adler
animal,Adler,Zecke,Adler
animal,Adler,Fliegen,Adler
animal,Frosch,Kolibri,Frosch
animal,Frosch,Leguan,Leguan
animal,Frosch,Eidechse,Eidechse
animal,Frosch,Eule,Eule
animal,Frosch,Papagei,Papagei
animal,Frosch,Möwe,Möwe
animal,Frosch,Schlange,Schlange
animal,Frosch,Spinne,Spinne
animal,Frosch,Geier,Geier
animal,Frosch,Wespe,Frosch
animal,Frosch,Wurm,Frosch
animal,Frosch,Käfer,Käfer
animal,Frosch,Libelle,Frosch
animal,Frosch,Flamingo,Flamingo
animal,Frosch,Falke,Falke
animal,Frosch,Marienkäfer,Frosch
animal,Frosch,Pfau,Pfau
animal,Frosch,Pelikan,Pelikan
animal,Frosch,Pinguin,Pinguin
animal,Frosch,Fasan,Fasan
animal,Frosch,Seepferdchen,Frosch
animal,Frosch,Seestern,Frosch
animal,Frosch,Schwan,Schwan
animal,Frosch,Tarantel,Frosch
animal,Frosch,Zecke,Frosch
animal,Frosch,Fliegen,Frosch
animal,Kolibri,Leguan,Leguan
animal,Kolibri,Eidechse,Eidechse
animal,Kolibri,Eule,Eule
animal,Kolibri,Papagei,Papagei
animal,Kolibri,Möwe,Möwe
animal,Kolibri,Schlange,Schlange
animal,Kolibri,Spinne,Spinne
animal,Kolibri,Geier,Geier
animal,Kolibri,Wespe,Wespe
animal,Kolibri,Wurm,Wurm
animal,Kolibri,Käfer,Käfer
animal,Kolibri,Libelle,Libelle
animal,Kolibri,Flamingo,Flamingo
animal,Kolibri,Falke,Falke
animal,Kolibri,Marienkäfer,Kolibri
animal,Kolibri,Pfau,Pfau
animal,Kolibri,Pelikan,Pelikan
animal,Kolibri,Pinguin,Pinguin
animal,Kolibri,Fasan,Fasan
animal,Kolibri,Seepferdchen,Seepferdchen
animal,Kolibri,Seestern,Seestern
animal,Kolibri,Schwan,Schwan
animal,Kolibri,Tarantel,Tarantel
animal,Kolibri,Zecke,Kolibri
animal,Kolibri,Fliegen,Fliegen
animal,Leguan,Eidechse,Eidechse
animal,Leguan,Eule,Eule
animal,Leguan,Papagei,Papagei
animal,Leguan,Möwe,Möwe
animal,Leguan,Schlange,Schlange
animal,Leguan,Spinne,Leguan
animal,Leguan,Geier,Geier
animal,Leguan,Wespe,Leguan
animal,Leguan,Wurm,Leguan
animal,Leguan,Käfer,Leguan
animal,Leguan,Libelle,Leguan
animal,Leguan,Flamingo,Flamingo
animal,Leguan,Falke,Falke
animal,Leguan,Marienkäfer,Leguan
animal,Leguan,Pfau,Pfau
animal,Leguan,Pelikan,Pelikan
animal,Leguan,Pinguin,Pinguin
animal,Leguan,Fasan,Fasan
animal,Leguan,Seepferdchen,Leguan
animal,Leguan,Seestern,Leguan
animal,Leguan,Schwan,Schwan
animal,Leguan,Tarantel,Leguan
animal,Leguan,Zecke,Leguan
animal,Leguan,Fliegen,Leguan
animal,Eidechse,Eule,Eule
animal,Eidechse,Papagei,Papagei
animal,Eidechse,Möwe,Möwe
animal,Eidechse,Schlange,Eidechse
animal,Eidechse,Spinne,Eidechse
animal,Eidechse,Geier,Geier
animal,Eidechse,Wespe,Eidechse
animal,Eidechse,Wurm,Eidechse
animal,Eidechse,Käfer,Eidechse
animal,Eidechse,Libelle,Eidechse
animal,Eidechse,Flamingo,Flamingo
animal,Eidechse,Falke,Falke
animal,Eidechse,Marienkäfer,Eidechse
animal,Eidechse,Pfau,Pfau
animal,Eidechse,Pelikan,Pelikan
animal,Eidechse,Pinguin,Eidechse
animal,Eidechse,Fasan,Fasan
animal,Eidechse,Seepferdchen,Eidechse
animal,Eidechse,Seestern,Eidechse
animal,Eidechse,Schwan,Schwan
animal,Eidechse,Tarantel,Eidechse
animal,Eidechse,Zecke,Eidechse
animal,Eidechse,Fliegen,Eidechse
animal,Eule,Papagei,Papagei
animal,Eule,Möwe,Möwe
animal,Eule,Schlange,Schlange
animal,Eule,Spinne,Spinne
animal,Eule,Geier,Geier
animal,Eule,Wespe,Eule
animal,Eule,Wurm,Eule
animal,Eule,Käfer,Käfer
animal,Eule,Libelle,Eule
animal,Eule,Flamingo,Flamingo
animal,Eule,Falke,Falke
animal,Eule,Marienkäfer,Eule
animal,Eule,Pfau,Pfau
animal,Eule,Pelikan,Pelikan
animal,Eule,Pinguin,Eule
animal,Eule,Fasan,Fasan
animal,Eule,Seepferdchen,Eule
animal,Eule,Seestern,Eule
animal,Eule,Schwan,Schwan
animal,Eule,Tarantel,Eule
animal,Eule,Zecke,Eule
animal,Eule,Fliegen,Eule
animal,Papagei,Möwe,Möwe
animal,Papagei,Schlange,Schlange
animal,Papagei,Spinne,Spinne
animal,Papagei,Geier,Geier
animal,Papagei,Wespe,Papagei
animal,Papagei,Wurm,Papagei
animal,Papagei,Käfer,Papagei
animal,Papagei,Libelle,Papagei
animal,Papagei,Flamingo,Flamingo
animal,Papagei,Falke,Falke
animal,Papagei,Marienkäfer,Papagei
animal,Papagei,Pfau,Pfau
animal,Papagei,Pelikan,Pelikan
animal,Papagei,Pinguin,Papagei
animal,Papagei,Fasan,Fasan
animal,Papagei,Seepferdchen,Papagei
animal,Papagei,Seestern,Papagei
animal,Papagei,Schwan,Schwan
animal,Papagei,Tarantel,Papagei
animal,Papagei,Zecke,Papagei
animal,Papagei,Fliegen,Papagei
animal,Möwe,Schlange,Möwe
animal,Möwe,Spinne,Möwe
animal,Möwe,Geier,Geier
animal,Möwe,Wespe,Möwe
animal,Möwe,Wurm,Möwe
animal,Möwe,Käfer,Möwe
animal,Möwe,Libelle,Möwe
animal,Möwe,Flamingo,Flamingo
animal,Möwe,Falke,Falke
animal,Möwe,Marienkäfer,Möwe
animal,Möwe,Pfau,Pfau
animal,Möwe,Pelikan,Pelikan
animal,Möwe,Pinguin,Möwe
animal,Möwe,Fasan,Fasan
animal,Möwe,Seepferdchen,Möwe
animal,Möwe,Seestern,Möwe
animal,Möwe,Schwan,Schwan
animal,Möwe,Tarantel,Möwe
animal,Möwe,Zecke,Möwe
animal,Möwe,Fliegen,Möwe
animal,Schlange,Spinne,Schlange
animal,Schlange,Geier,Geier
animal,Schlange,Wespe,Schlange
animal,Schlange,Wurm,Schlange
animal,Schlange,Käfer,Schlange
animal,Schlange,Libelle,Schlange
animal,Schlange,Flamingo,Flamingo
animal,Schlange,Falke,Falke
animal,Schlange,Marienkäfer,Schlange
animal,Schlange,Pfau,Pfau
animal,Schlange,Pelikan,Pelikan
animal,Schlange,Pinguin,Pinguin
animal,Schlange,Fasan,Fasan
animal,Schlange,Seepferdchen,Schlange
animal,Schlange,Seestern,Schlange
animal,Schlange,Schwan,Schwan
animal,Schlange,Tarantel,Schlange
animal,Schlange,Zecke,Schlange
animal,Schlange,Fliegen,Schlange
animal,Spinne,Geier,Geier
animal,Spinne,Wespe,Wespe
animal,Spinne,Wurm,Spinne
animal,Spinne,Käfer,Käfer
animal,Spinne,Libelle,Libelle
animal,Spinne,Flamingo,Flamingo
animal,Spinne,Falke,Falke
animal,Spinne,Marienkäfer,Marienkäfer
animal,Spinne,Pfau,Pfau
animal,Spinne,Pelikan,Pelikan
animal,Spinne,Pinguin,Pinguin
animal,Spinne,Fasan,Fasan
animal,Spinne,Seepferdchen,Spinne
animal,Spinne,Seestern,Spinne
animal,Spinne,Schwan,Schwan
animal,Spinne,Tarantel,Spinne
animal,Spinne,Zecke,Spinne
animal,Spinne,Fliegen,Spinne
animal,Geier,Wespe,Geier
animal,Geier,Wurm,Geier
animal,Geier,Käfer,Geier
animal,Geier,Libelle,Geier
animal,Geier,Flamingo,Geier
animal,Geier,Falke,Falke
animal,Geier,Marienkäfer,Geier
animal,Geier,Pfau,Geier
animal,Geier,Pelikan,Geier
animal,Geier,Pinguin,Geier
animal,Geier,Fasan,Fasan
animal,Geier,Seepferdchen,Geier
animal,Geier,Seestern,Geier
animal,Geier,Schwan,Schwan
animal,Geier,Tarantel,Geier
animal,Geier,Zecke,Geier
animal,Geier,Fliegen,Geier
animal,Wespe,Wurm,Wespe
animal,Wespe,Käfer,Käfer
animal,Wespe,Libelle,Libelle
animal,Wespe,Flamingo,Flamingo
animal,Wespe,Falke,Falke
animal,Wespe,Marienkäfer,Marienkäfer
animal,Wespe,Pfau,Pfau
animal,Wespe,Pelikan,Pelikan
animal,Wespe,Pinguin,Pinguin
animal,Wespe,Fasan,Fasan
animal,Wespe,Seepferdchen,Wespe
animal,Wespe,Seestern,Wespe
animal,Wespe,Schwan,Schwan
animal,Wespe,Tarantel,Tarantel
animal,Wespe,Zecke,Wespe
animal,Wespe,Fliegen,Fliegen
animal,Wurm,Käfer,Käfer
animal,Wurm,Libelle,Libelle
animal,Wurm,Flamingo,Flamingo
animal,Wurm,Falke,Falke
animal,Wurm,Marienkäfer,Marienkäfer
animal,Wurm,Pfau,Pfau
animal,Wurm,Pelikan,Pelikan
animal,Wurm,Pinguin,Pinguin
animal,Wurm,Fasan,Fasan
animal,Wurm,Seepferdchen,Seepferdchen
animal,Wurm,Seestern,Seestern
animal,Wurm,Schwan,Schwan
animal,Wurm,Tarantel,Tarantel
animal,Wurm,Zecke,Zecke
animal,Wurm,Fliegen,Fliegen
animal,Käfer,Libelle,Libelle
animal,Käfer,Flamingo,Flamingo
animal,Käfer,Falke,Falke
animal,Käfer,Marienkäfer,Käfer
animal,Käfer,Pfau,Pfau
animal,Käfer,Pelikan,Pelikan
animal,Käfer,Pinguin,Pinguin
animal,Käfer,Fasan,Fasan
animal,Käfer,Seepferdchen,Seepferdchen
animal,Käfer,Seestern,Seestern
animal,Käfer,Schwan,Schwan
animal,Käfer,Tarantel,Tarantel
animal,Käfer,Zecke,Käfer
animal,Käfer,Fliegen,Fliegen
animal,Libelle,Flamingo,Flamingo
animal,Libelle,Falke,Falke
animal,Libelle,Marienkäfer,Marienkäfer
animal,Libelle,Pfau,Pfau
animal,Libelle,Pelikan,Pelikan
animal,Libelle,Pinguin,Pinguin
animal,Libelle,Fasan,Fasan
animal,Libelle,Seepferdchen,Seepferdchen
animal,Libelle,Seestern,Seestern
animal,Libelle,Schwan,Schwan
animal,Libelle,Tarantel,Tarantel
animal,Libelle,Zecke,Libelle
animal,Libelle,Fliegen,Fliegen
animal,Flamingo,Falke,Falke
animal,Flamingo,Marienkäfer,Flamingo
animal,Flamingo,Pfau,Pfau
animal,Flamingo,Pelikan,Pelikan
animal,Flamingo,Pinguin,Flamingo
animal,Flamingo,Fasan,Fasan
animal,Flamingo,Seepferdchen,Flamingo
animal,Flamingo,Seestern,Flamingo
animal,Flamingo,Schwan,Schwan
animal,Flamingo,Tarantel,Flamingo
animal,Flamingo,Zecke,Flamingo
animal,Flamingo,Fliegen,Flamingo
animal,Falke,Marienkäfer,Falke
animal,Falke,Pfau,Pfau
animal,Falke,Pelikan,Pelikan
animal,Falke,Pinguin,Falke
animal,Falke,Fasan,Fasan
animal,Falke,Seepferdchen,Falke
animal,Falke,Seestern,Falke
animal,Falke,Schwan,Schwan
animal,Falke,Tarantel,Falke
animal,Falke,Zecke,Falke
animal,Falke,Fliegen,Falke
animal,Marienkäfer,Pfau,Pfau
animal,Marienkäfer,Pelikan,Pelikan
animal,Marienkäfer,Pinguin,Pinguin
animal,Marienkäfer,Fasan,Fasan
animal,Marienkäfer,Seepferdchen,Marienkäfer
animal,Marienkäfer,Seestern,Marienkäfer
animal,Marienkäfer,Schwan,Schwan
animal,Marienkäfer,Tarantel,Tarantel
animal,Marienkäfer,Zecke,Marienkäfer
animal,Marienkäfer,Fliegen,Fliegen
animal,Pfau,Pelikan,Pelikan
animal,Pfau,Pinguin,Pinguin
animal,Pfau,Fasan,Fasan
animal,Pfau,Seepferdchen,Pfau
animal,Pfau,Seestern,Pfau
animal,Pfau,Schwan,Schwan
animal,Pfau,Tarantel,Pfau
animal,Pfau,Zecke,Pfau
animal,Pfau,Fliegen,Pfau
animal,Pelikan,Pinguin,Pinguin
animal,Pelikan,Fasan,Fasan
animal,Pelikan,Seepferdchen,Pelikan
animal,Pelikan,Seestern,Pelikan
animal,Pelikan,Schwan,Schwan
animal,Pelikan,Tarantel,Pelikan
animal,Pelikan,Zecke,Pelikan
animal,Pelikan,Fliegen,Pelikan
animal,Pinguin,Fasan,Fasan
animal,Pinguin,Seepferdchen,Pinguin
animal,Pinguin,Seestern,Pinguin
animal,Pinguin,Schwan,Schwan
animal,Pinguin,Tarantel,Pinguin
animal,Pinguin,Zecke,Pinguin
animal,Pinguin,Fliegen,Pinguin
animal,Fasan,Seepferdchen,Fasan
animal,Fasan,Seestern,Fasan
animal,Fasan,Schwan,Schwan
animal,Fasan,Tarantel,Fasan
animal,Fasan,Zecke,Fasan
animal,Fasan,Fliegen,Fasan
animal,Seepferdchen,Seestern,Seestern
animal,Seepferdchen,Schwan,Schwan
animal,Seepferdchen,Tarantel,Tarantel
animal,Seepferdchen,Zecke,Seepferdchen
animal,Seepferdchen,Fliegen,Fliegen
animal,Seestern,Schwan,Schwan
animal,Seestern,Tarantel,Tarantel
animal,Seestern,Zecke,Seestern
animal,Seestern,Fliegen,Fliegen
animal,Schwan,Tarantel,Schwan
animal,Schwan,Zecke,Schwan
animal,Schwan,Fliegen,Schwan
animal,Tarantel,Zecke,Tarantel
animal,Tarantel,Fliegen,Fliegen
animal,Zecke,Fliegen,Fliegen
clothing,Bluse,Umhang,Bluse
clothing,Bluse,Mantel,Mantel
clothing,Bluse,Kleid,Kleid
clothing,Bluse,Handschuh,Bluse
clothing,Bluse,Jacke,Jacke
clothing,Bluse,Regenjacke,Regenjacke
clothing,Bluse,Schal,Bluse
clothing,Bluse,Hemd,Hemd
clothing,Bluse,Rock,Bluse
clothing,Bluse,Socke,Bluse
clothing,Bluse,Pullover,Pullover
clothing,Bluse,Stirnband,Bluse
clothing,Bluse,Krawatte,Bluse
clothing,Umhang,Mantel,Mantel
clothing,Umhang,Kleid,Kleid
clothing,Umhang,Handschuh,Umhang
clothing,Umhang,Jacke,Jacke
clothing,Umhang,Regenjacke,Regenjacke
clothing,Umhang,Schal,Schal
clothing,Umhang,Hemd,Hemd
clothing,Umhang,Rock,Rock
clothing,Umhang,Socke,Socke
clothing,Umhang,Pullover,Pullover
clothing,Umhang,Stirnband,Umhang
clothing,Umhang,Krawatte,Krawatte
clothing,Mantel,Kleid,Kleid
clothing,Mantel,Handschuh,Mantel
clothing,Mantel,Jacke,Jacke
clothing,Mantel,Regenjacke,Regenjacke
clothing,Mantel,Schal,Mantel
clothing,Mantel,Hemd,Hemd
clothing,Mantel,Rock,Rock
clothing,Mantel,Socke,Mantel
clothing,Mantel,Pullover,Pullover
clothing,Mantel,Stirnband,Mantel
clothing,Mantel,Krawatte,Mantel
clothing,Kleid,Handschuh,Kleid
clothing,Kleid,Jacke,Jacke
clothing,Kleid,Regenjacke,Regenjacke
clothing,Kleid,Schal,Kleid
clothing,Kleid,Hemd,Hemd
clothing,Kleid,Rock,Kleid
clothing,Kleid,Socke,Kleid
clothing,Kleid,Pullover,Pullover
clothing,Kleid,Stirnband,Kleid
clothing,Kleid,Krawatte,Kleid
clothing,Handschuh,Jacke,Jacke
clothing,Handschuh,Regenjacke,Regenjacke
clothing,Handschuh,Schal,Schal
clothing,Handschuh,Hemd,Hemd
clothing,Handschuh,Rock,Rock
clothing,Handschuh,Socke,Socke
clothing,Handschuh,Pullover,Pullover
clothing,Handschuh,Stirnband,Handschuh
clothing,Handschuh,Krawatte,Krawatte
clothing,Jacke,Regenjacke,Jacke
clothing,Jacke,Schal,Jacke
clothing,Jacke,Hemd,Hemd
clothing,Jacke,Rock,Jacke
clothing,Jacke,Socke,Jacke
clothing,Jacke,Pullover,Pullover
clothing,Jacke,Stirnband,Jacke
clothing,Jacke,Krawatte,Jacke
clothing,Regenjacke,Schal,Regenjacke
clothing,Regenjacke,Hemd,Hemd
clothing,Regenjacke,Rock,Rock
clothing,Regenjacke,Socke,Regenjacke
clothing,Regenjacke,Pullover,Pullover
clothing,Regenjacke,Stirnband,Regenjacke
clothing,Regenjacke,Krawatte,Regenjacke
clothing,Schal,Hemd,Hemd
clothing,Schal,Rock,Rock
clothing,Schal,Socke,Schal
clothing,Schal,Pullover,Pullover
clothing,Schal,Stirnband,Schal
clothing,Schal,Krawatte,Schal
clothing,Hemd,Rock,Hemd
clothing,Hemd,Socke,Hemd
clothing,Hemd,Pullover,Pullover
clothing,Hemd,Stirnband,Hemd
clothing,Hemd,Krawatte,Hemd
clothing,Rock,Socke,Rock
clothing,Rock,Pullover,Pullover
clothing,Rock,Stirnband,Rock
clothing,Rock,Krawatte,Rock
clothing,Socke,Pullover,Pullover
clothing,Socke,Stirnband,Socke
clothing,Socke,Krawatte,Krawatte
clothing,Pullover,Stirnband,Pullover
clothing,Pullover,Krawatte,Pullover
clothing,Stirnband,Krawatte,Krawatte
food,Huhn,Apfel,Apfel
food,Huhn,Avocado,Huhn
food,Huhn,Banane,Banane
food,Huhn,Bohne,Bohne
food,Huhn,Blaubeere,Blaubeere
food,Huhn,Mohrrübe,Mohrrübe
food,Huhn,Blumenkohl,Blumenkohl
food,Huhn,Sellerie,Huhn
food,Huhn,Kirsche,Huhn
food,Huhn,Preiselbeere,Huhn
food,Huhn,Gurke,Huhn
food,Huhn,Feige,Huhn
food,Huhn,Ingwer,Huhn
food,Huhn,Gans,Huhn
food,Huhn,Weintraube,Weintraube
food,Huhn,Zitrone,Huhn
food,Huhn,Mango,Mango
food,Huhn,Melone,Melone
food,Huhn,Olive,Huhn
food,Huhn,Zwiebel,Huhn
food,Huhn,Papaya,Papaya
food,Huhn,Erbse,Huhn
food,Huhn,Pfirsich,Pfirsich
food,Huhn,Birne,Birne
food,Huhn,Ananas,Huhn
food,Huhn,Granatapfel,Granatapfel
food,Huhn,Kartoffel,Kartoffel
food,Huhn,Kürbis,Kürbis
food,Huhn,Radieschen,Huhn
food,Huhn,Himbeere,Himbeere
food,Huhn,Erdbeere,Erdbeere
food,Huhn,Tomate,Tomate
food,Huhn,Pute,Huhn
food,Huhn,Limette,Huhn
food,Huhn,Orange,Orange
food,Huhn,Paprika,Paprika
food,Apfel,Avocado,Apfel
food,Apfel,Banane,Apfel
food,Apfel,Bohne,Apfel
food,Apfel,Blaubeere,Apfel
food,Apfel,Mohrrübe,Apfel
food,Apfel,Blumenkohl,Apfel
food,Apfel,Sellerie,Apfel
food,Apfel,Kirsche,Apfel
food,Apfel,Preiselbeere,Apfel
food,Apfel,Gurke,Apfel
food,Apfel,Feige,Apfel
food,Apfel,Ingwer,Apfel
food,Apfel,Gans,Apfel
food,Apfel,Weintraube,Apfel
food,Apfel,Zitrone,Apfel
food,Apfel,Mango,Apfel
food,Apfel,Melone,Melone
food,Apfel,Olive,Apfel
food,Apfel,Zwiebel,Apfel
food,Apfel,Papaya,Apfel
food,Apfel,Erbse,Apfel
food,Apfel,Pfirsich,Apfel
food,Apfel,Birne,Apfel
food,Apfel,Ananas,Apfel
food,Apfel,Granatapfel,Apfel
food,Apfel,Kartoffel,Kartoffel
food,Apfel,Kürbis,Apfel
food,Apfel,Radieschen,Apfel
food,Apfel,Himbeere,Apfel
food,Apfel,Erdbeere,Apfel
food,Apfel,Tomate,Apfel
food,Apfel,Pute,Pute
food,Apfel,Limette,Apfel
food,Apfel,Orange,Apfel
food,Apfel,Paprika,Apfel
food,Avocado,Banane,Banane
food,Avocado,Bohne,Bohne
food,Avocado,Blaubeere,Avocado
food,Avocado,Mohrrübe,Mohrrübe
food,Avocado,Blumenkohl,Avocado
food,Avocado,Sellerie,Avocado
food,Avocado,Kirsche,Avocado
food,Avocado,Preiselbeere,Avocado
food,Avocado,Gurke,Avocado
food,Avocado,Feige,Avocado
food,Avocado,Ingwer,Avocado
food,Avocado,Gans,Gans
food,Avocado,Weintraube,Weintraube
food,Avocado,Zitrone,Avocado
food,Avocado,Mango,Mango
food,Avocado,Melone,Melone
food,Avocado,Olive,Avocado
food,Avocado,Zwiebel,Avocado
food,Avocado,Papaya,Avocado
food,Avocado,Erbse,Erbse
food,Avocado,Pfirsich,Pfirsich
food,Avocado,Birne,Birne
food,Avocado,Ananas,Ananas
food,Avocado,Granatapfel,Avocado
food,Avocado,Kartoffel,Kartoffel
food,Avocado,Kürbis,Kürbis
food,Avocado,Radieschen,Avocado
food,Avocado,Himbeere,Avocado
food,Avocado,Erdbeere,Erdbeere
food,Avocado,Tomate,Tomate
food,Avocado,Pute,Pute
food,Avocado,Limette,Avocado
food,Avocado,Orange,Orange
food,Avocado,Paprika,Paprika
food,Banane,Bohne,Banane
food,Banane,Blaubeere,Banane
food,Banane,Mohrrübe,Banane
food,Banane,Blumenkohl,Banane
food,Banane,Sellerie,Banane
food,Banane,Kirsche,Banane
food,Banane,Preiselbeere,Banane
food,Banane,Gurke,Banane
food,Banane,Feige,Banane
food,Banane,Ingwer,Banane
food,Banane,Gans,Banane
food,Banane,Weintraube,Banane
food,Banane,Zitrone,Banane
food,Banane,Mango,Banane
food,Banane,Melone,Melone
food,Banane,Olive,Banane
food,Banane,Zwiebel,Banane
food,Banane,Papaya,Banane
food,Banane,Erbse,Banane
food,Banane,Pfirsich,Banane
food,Banane,Birne,Banane
food,Banane,Ananas,Banane
food,Banane,Granatapfel,Banane
food,Banane,Kartoffel,Kartoffel
food,Banane,Kürbis,Banane
food,Banane,Radieschen,Banane
food,Banane,Himbeere,Banane
food,Banane,Erdbeere,Banane
food,Banane,Tomate,Banane
food,Banane,Pute,Pute
food,Banane,Limette,Banane
food,Banane,Orange,Orange
