category,item_a,item_b,winner
animal,butterfly,tarantula,tarantula
animal,butterfly,tick,butterfly
animal,butterfly,,butterfly
animal,crow,duck,duck
animal,crow,eagle,crow
animal,crow,frog,crow
animal,crow,hummingbird,crow
animal,crow,iguana,iguana
animal,crow,lizard,crow
animal,crow,owl,crow
animal,crow,parrot,crow
animal,crow,seagull,seagull
animal,crow,snake,snake
animal,crow,spider,crow
animal,crow,vulture,crow
animal,crow,wasp,crow
animal,crow,worm,crow
animal,crow,beetle,crow
animal,crow,dragonfly,crow
animal,crow,flamingo,crow
animal,crow,hawk,hawk
animal,crow,ladybug,crow
animal,crow,peacock,crow
animal,crow,pelican,crow
animal,crow,penguin,crow
animal,crow,pheasant,pheasant
animal,crow,seahorse,crow
animal,crow,starfish,crow
animal,crow,swan,crow
animal,crow,tarantula,crow
animal,crow,tick,crow
animal,crow,,crow
animal,duck,eagle,duck
animal,duck,frog,duck
animal,duck,hummingbird,duck
animal,duck,iguana,duck
animal,duck,lizard,duck
animal,duck,owl,duck
animal,duck,parrot,duck
animal,duck,seagull,duck
animal,duck,snake,duck
animal,duck,spider,duck
animal,duck,vulture,duck
animal,duck,wasp,duck
animal,duck,worm,duck
animal,duck,beetle,duck
animal,duck,dragonfly,duck
animal,duck,flamingo,duck
animal,duck,hawk,duck
animal,duck,ladybug,duck
animal,duck,peacock,duck
animal,duck,pelican,duck
animal,duck,penguin,duck
animal,duck,pheasant,duck
animal,duck,seahorse,duck
animal,duck,starfish,duck
animal,duck,swan,duck
animal,duck,tarantula,duck
animal,duck,tick,duck
animal,duck,,duck
animal,eagle,frog,frog
animal,eagle,hummingbird,eagle
animal,eagle,iguana,iguana
animal,eagle,lizard,lizard
animal,eagle,owl,owl
animal,eagle,parrot,parrot
animal,eagle,seagull,seagull
animal,eagle,snake,snake
animal,eagle,spider,eagle
animal,eagle,vulture,eagle
animal,eagle,wasp,eagle
animal,eagle,worm,eagle
animal,eagle,beetle,eagle
animal,eagle,dragonfly,eagle
animal,eagle,flamingo,eagle
animal,eagle,hawk,hawk
animal,eagle,ladybug,eagle
animal,eagle,peacock,eagle
animal,eagle,pelican,eagle
animal,eagle,penguin,penguin
animal,eagle,pheasant,pheasant
animal,eagle,seahorse,eagle
animal,eagle,starfish,eagle
animal,eagle,swan,swan
animal,eagle,tarantula,eagle
animal,eagle,tick,eagle
animal,eagle,,eagle
animal,frog,hummingbird,frog
animal,frog,iguana,iguana
animal,frog,lizard,lizard
animal,frog,owl,owl
animal,frog,parrot,parrot
animal,frog,seagull,seagull
animal,frog,snake,snake
animal,frog,spider,frog
animal,frog,vulture,vulture
animal,frog,wasp,frog
animal,frog,worm,frog
animal,frog,beetle,frog
animal,frog,dragonfly,frog
animal,frog,flamingo,frog
animal,frog,hawk,hawk
animal,frog,ladybug,frog
animal,frog,peacock,frog
animal,frog,pelican,frog
animal,frog,penguin,frog
animal,frog,pheasant,pheasant
animal,frog,seahorse,frog
animal,frog,starfish,frog
animal,frog,swan,swan
animal,frog,tarantula,frog
animal,frog,tick,frog
animal,frog,,frog
animal,hummingbird,iguana,iguana
animal,hummingbird,lizard,lizard
animal,hummingbird,owl,owl
animal,hummingbird,parrot,parrot
animal,hummingbird,seagull,seagull
animal,hummingbird,snake,snake
animal,hummingbird,spider,spider
animal,hummingbird,vulture,vulture
animal,hummingbird,wasp,wasp
animal,hummingbird,worm,hummingbird
animal,hummingbird,beetle,beetle
animal,hummingbird,dragonfly,dragonfly
animal,hummingbird,flamingo,flamingo
animal,hummingbird,hawk,hawk
animal,hummingbird,ladybug,ladybug
animal,hummingbird,peacock,peacock
animal,hummingbird,pelican,pelican
animal,hummingbird,penguin,penguin
animal,hummingbird,pheasant,pheasant
animal,hummingbird,seahorse,hummingbird
animal,hummingbird,starfish,hummingbird
animal,hummingbird,swan,swan
animal,hummingbird,tarantula,tarantula
animal,hummingbird,tick,hummingbird
animal,hummingbird,,hummingbird
animal,iguana,lizard,lizard
animal,iguana,owl,owl
animal,iguana,parrot,parrot
animal,iguana,seagull,seagull
animal,iguana,snake,snake
animal,iguana,spider,iguana
animal,iguana,vulture,vulture
animal,iguana,wasp,iguana
animal,iguana,worm,iguana
animal,iguana,beetle,iguana
animal,iguana,dragonfly,iguana
animal,iguana,flamingo,iguana
animal,iguana,hawk,hawk
animal,iguana,ladybug,iguana
animal,iguana,peacock,iguana
animal,iguana,pelican,iguana
animal,iguana,penguin,penguin
animal,iguana,pheasant,pheasant
animal,iguana,seahorse,iguana
animal,iguana,starfish,iguana
animal,iguana,swan,swan
animal,iguana,tarantula,iguana
animal,iguana,tick,iguana
animal,iguana,,iguana
animal,lizard,owl,owl
animal,lizard,parrot,parrot
animal,lizard,seagull,seagull
animal,lizard,snake,lizard
animal,lizard,spider,lizard
animal,lizard,vulture,vulture
animal,lizard,wasp,lizard
animal,lizard,worm,lizard
animal,lizard,beetle,lizard
animal,lizard,dragonfly,lizard
animal,lizard,flamingo,lizard
animal,lizard,hawk,hawk
animal,lizard,ladybug,lizard
animal,lizard,peacock,lizard
animal,lizard,pelican,lizard
animal,lizard,penguin,penguin
animal,lizard,pheasant,pheasant
animal,lizard,seahorse,lizard
animal,lizard,starfish,lizard
animal,lizard,swan,swan
animal,lizard,tarantula,lizard
animal,lizard,tick,lizard
animal,lizard,,lizard
animal,owl,parrot,parrot
animal,owl,seagull,seagull
animal,owl,snake,snake
animal,owl,spider,owl
animal,owl,vulture,owl
animal,owl,wasp,owl
animal,owl,worm,owl
animal,owl,beetle,owl
animal,owl,dragonfly,owl
animal,owl,flamingo,owl
animal,owl,hawk,hawk
animal,owl,ladybug,owl
animal,owl,peacock,owl
animal,owl,pelican,owl
animal,owl,penguin,penguin
animal,owl,pheasant,pheasant
animal,owl,seahorse,owl
animal,owl,starfish,owl
animal,owl,swan,swan
animal,owl,tarantula,owl
animal,owl,tick,owl
animal,owl,,owl
animal,parrot,seagull,seagull
animal,parrot,snake,snake
animal,parrot,spider,parrot
animal,parrot,vulture,vulture
animal,parrot,wasp,parrot
animal,parrot,worm,parrot
animal,parrot,beetle,parrot
animal,parrot,dragonfly,parrot
animal,parrot,flamingo,flamingo
animal,parrot,hawk,hawk
animal,parrot,ladybug,parrot
animal,parrot,peacock,parrot
animal,parrot,pelican,parrot
animal,parrot,penguin,penguin
animal,parrot,pheasant,pheasant
animal,parrot,seahorse,parrot
animal,parrot,starfish,parrot
animal,parrot,swan,swan
animal,parrot,tarantula,parrot
animal,parrot,tick,parrot
animal,parrot,,parrot
animal,seagull,snake,snake
animal,seagull,spider,seagull
animal,seagull,vulture,seagull
animal,seagull,wasp,seagull
animal,seagull,worm,seagull
animal,seagull,beetle,seagull
animal,seagull,dragonfly,seagull
animal,seagull,flamingo,seagull
animal,seagull,hawk,hawk
animal,seagull,ladybug,seagull
animal,seagull,peacock,seagull
animal,seagull,pelican,seagull
animal,seagull,penguin,seagull
animal,seagull,pheasant,pheasant
animal,seagull,seahorse,seagull
animal,seagull,starfish,seagull
animal,seagull,swan,swan
animal,seagull,tarantula,seagull
animal,seagull,tick,seagull
animal,seagull,,seagull
animal,snake,spider,snake
animal,snake,vulture,vulture
animal,snake,wasp,snake
animal,snake,worm,snake
animal,snake,beetle,snake
animal,snake,dragonfly,snake
animal,snake,flamingo,flamingo
animal,snake,hawk,hawk
animal,snake,ladybug,snake
animal,snake,peacock,peacock
animal,snake,pelican,snake
animal,snake,penguin,penguin
animal,snake,pheasant,pheasant
animal,snake,seahorse,snake
animal,snake,starfish,snake
animal,snake,swan,swan
animal,snake,tarantula,snake
animal,snake,tick,snake
animal,snake,,snake
animal,spider,vulture,vulture
animal,spider,wasp,wasp
animal,spider,worm,spider
animal,spider,beetle,beetle
animal,spider,dragonfly,spider
animal,spider,flamingo,flamingo
animal,spider,hawk,hawk
animal,spider,ladybug,ladybug
animal,spider,peacock,peacock
animal,spider,pelican,pelican
animal,spider,penguin,penguin
animal,spider,pheasant,pheasant
animal,spider,seahorse,spider
animal,spider,starfish,spider
animal,spider,swan,swan
animal,spider,tarantula,spider
animal,spider,tick,spider
animal,spider,,spider
animal,vulture,wasp,vulture
animal,vulture,worm,vulture
animal,vulture,beetle,vulture
animal,vulture,dragonfly,vulture
animal,vulture,flamingo,vulture
animal,vulture,hawk,hawk
animal,vulture,ladybug,vulture
animal,vulture,peacock,vulture
animal,vulture,pelican,pelican
animal,vulture,penguin,penguin
animal,vulture,pheasant,pheasant
animal,vulture,seahorse,vulture
animal,vulture,starfish,vulture
animal,vulture,swan,swan
animal,vulture,tarantula,vulture
animal,vulture,tick,vulture
animal,vulture,,vulture
animal,wasp,worm,wasp
animal,wasp,beetle,beetle
animal,wasp,dragonfly,dragonfly
animal,wasp,flamingo,flamingo
animal,wasp,hawk,hawk
animal,wasp,ladybug,ladybug
animal,wasp,peacock,peacock
animal,wasp,pelican,pelican
animal,wasp,penguin,penguin
animal,wasp,pheasant,pheasant
animal,wasp,seahorse,seahorse
animal,wasp,starfish,wasp
animal,wasp,swan,swan
animal,wasp,tarantula,tarantula
animal,wasp,tick,wasp
animal,wasp,,wasp
animal,worm,beetle,beetle
animal,worm,dragonfly,dragonfly
animal,worm,flamingo,flamingo
animal,worm,hawk,hawk
animal,worm,ladybug,ladybug
animal,worm,peacock,peacock
animal,worm,pelican,pelican
animal,worm,penguin,penguin
animal,worm,pheasant,pheasant
animal,worm,seahorse,seahorse
animal,worm,starfish,worm
animal,worm,swan,swan
animal,worm,tarantula,tarantula
animal,worm,tick,tick
animal,worm,,worm
animal,beetle,dragonfly,dragonfly
animal,beetle,flamingo,flamingo
animal,beetle,hawk,hawk
animal,beetle,ladybug,ladybug
animal,beetle,peacock,peacock
animal,beetle,pelican,pelican
animal,beetle,penguin,penguin
animal,beetle,pheasant,pheasant
animal,beetle,seahorse,seahorse
animal,beetle,starfish,beetle
animal,beetle,swan,swan
animal,beetle,tarantula,tarantula
animal,beetle,tick,beetle
animal,beetle,,beetle
animal,dragonfly,flamingo,flamingo
animal,dragonfly,hawk,hawk
animal,dragonfly,ladybug,ladybug
animal,dragonfly,peacock,peacock
animal,dragonfly,pelican,pelican
animal,dragonfly,penguin,penguin
animal,dragonfly,pheasant,pheasant
animal,dragonfly,seahorse,seahorse
animal,dragonfly,starfish,dragonfly
animal,dragonfly,swan,swan
animal,dragonfly,tarantula,tarantula
animal,dragonfly,tick,dragonfly
animal,dragonfly,,dragonfly
animal,flamingo,hawk,hawk
animal,flamingo,ladybug,flamingo
animal,flamingo,peacock,peacock
animal,flamingo,pelican,pelican
animal,flamingo,penguin,penguin
animal,flamingo,pheasant,pheasant
animal,flamingo,seahorse,flamingo
animal,flamingo,starfish,flamingo
animal,flamingo,swan,swan
animal,flamingo,tarantula,flamingo
animal,flamingo,tick,flamingo
animal,flamingo,,flamingo
animal,hawk,ladybug,hawk
animal,hawk,peacock,hawk
animal,hawk,pelican,hawk
animal,hawk,penguin,penguin
animal,hawk,pheasant,pheasant
animal,hawk,seahorse,hawk
animal,hawk,starfish,hawk
animal,hawk,swan,swan
animal,hawk,tarantula,hawk
animal,hawk,tick,hawk
animal,hawk,,hawk
animal,ladybug,peacock,peacock
animal,ladybug,pelican,pelican
animal,ladybug,penguin,penguin
animal,ladybug,pheasant,pheasant
animal,ladybug,seahorse,ladybug
animal,ladybug,starfish,ladybug
animal,ladybug,swan,swan
animal,ladybug,tarantula,tarantula
animal,ladybug,tick,ladybug
animal,ladybug,,ladybug
animal,peacock,pelican,pelican
animal,peacock,penguin,penguin
animal,peacock,pheasant,pheasant
animal,peacock,seahorse,peacock
animal,peacock,starfish,peacock
animal,peacock,swan,swan
animal,peacock,tarantula,peacock
animal,peacock,tick,peacock
animal,peacock,,peacock
animal,pelican,penguin,penguin
animal,pelican,pheasant,pheasant
animal,pelican,seahorse,pelican
animal,pelican,starfish,pelican
animal,pelican,swan,swan
animal,pelican,tarantula,pelican
animal,pelican,tick,pelican
animal,pelican,,pelican
animal,penguin,pheasant,penguin
animal,penguin,seahorse,penguin
animal,penguin,starfish,penguin
animal,penguin,swan,swan
animal,penguin,tarantula,penguin
animal,penguin,tick,penguin
animal,penguin,,penguin
animal,pheasant,seahorse,pheasant
animal,pheasant,starfish,pheasant
animal,pheasant,swan,swan
animal,pheasant,tarantula,pheasant
animal,pheasant,tick,pheasant
animal,pheasant,,pheasant
animal,seahorse,starfish,seahorse
animal,seahorse,swan,swan
animal,seahorse,tarantula,tarantula
animal,seahorse,tick,tick
animal,seahorse,,seahorse
animal,starfish,swan,swan
animal,starfish,tarantula,tarantula
animal,starfish,tick,tick
animal,starfish,,starfish
animal,swan,tarantula,swan
animal,swan,tick,swan
animal,swan,,swan
animal,tarantula,tick,tarantula
animal,tarantula,,tarantula
animal,tick,,tick
clothing,blouse,cloak,blouse
clothing,blouse,coat,coat
clothing,blouse,dress,dress
clothing,blouse,glove,blouse
clothing,blouse,jacket,jacket
clothing,blouse,raincoat,raincoat
clothing,blouse,shawl,blouse
clothing,blouse,shirt,shirt
clothing,blouse,skirt,blouse
clothing,blouse,sock,blouse
clothing,blouse,sweater,sweater
clothing,blouse,headband,blouse
clothing,blouse,,blouse
clothing,cloak,coat,coat
clothing,cloak,dress,dress
clothing,cloak,glove,cloak
clothing,cloak,jacket,jacket
clothing,cloak,raincoat,raincoat
clothing,cloak,shawl,shawl
clothing,cloak,shirt,shirt
clothing,cloak,skirt,skirt
clothing,cloak,sock,sock
clothing,cloak,sweater,sweater
clothing,cloak,headband,cloak
clothing,cloak,,cloak
clothing,coat,dress,coat
clothing,coat,glove,coat
clothing,coat,jacket,jacket
clothing,coat,raincoat,coat
clothing,coat,shawl,coat
clothing,coat,shirt,shirt
clothing,coat,skirt,coat
clothing,coat,sock,coat
clothing,coat,sweater,sweater
clothing,coat,headband,coat
clothing,coat,,coat
clothing,dress,glove,dress
clothing,dress,jacket,jacket
clothing,dress,raincoat,dress
clothing,dress,shawl,dress
clothing,dress,shirt,shirt
clothing,dress,skirt,skirt
clothing,dress,sock,dress
clothing,dress,sweater,sweater
clothing,dress,headband,dress
clothing,dress,,dress
clothing,glove,jacket,jacket
clothing,glove,raincoat,raincoat
clothing,glove,shawl,shawl
clothing,glove,shirt,shirt
clothing,glove,skirt,skirt
clothing,glove,sock,sock
clothing,glove,sweater,sweater
clothing,glove,headband,headband
clothing,glove,,glove
clothing,jacket,raincoat,jacket
clothing,jacket,shawl,jacket
clothing,jacket,shirt,shirt
clothing,jacket,skirt,jacket
clothing,jacket,sock,jacket
clothing,jacket,sweater,sweater
clothing,jacket,headband,jacket
clothing,jacket,,jacket
clothing,raincoat,shawl,raincoat
clothing,raincoat,shirt,shirt
clothing,raincoat,skirt,skirt
clothing,raincoat,sock,raincoat
clothing,raincoat,sweater,sweater
clothing,raincoat,headband,raincoat
clothing,raincoat,,raincoat
clothing,shawl,shirt,shirt
clothing,shawl,skirt,skirt
clothing,shawl,sock,shawl
clothing,shawl,sweater,sweater
clothing,shawl,headband,shawl
clothing,shawl,,shawl
clothing,shirt,skirt,shirt
clothing,shirt,sock,shirt
clothing,shirt,sweater,shirt
clothing,shirt,headband,shirt
clothing,shirt,,shirt
clothing,skirt,sock,skirt
clothing,skirt,sweater,sweater
clothing,skirt,headband,skirt
clothing,skirt,,skirt
clothing,sock,sweater,sweater
clothing,sock,headband,sock
clothing,sock,,sock
clothing,sweater,headband,sweater
clothing,sweater,,sweater
clothing,headband,,headband
food,chicken,apple,apple
food,chicken,avocado,chicken
food,chicken,banana,banana
food,chicken,bean,bean
food,chicken,blueberry,chicken
food,chicken,carrot,carrot
food,chicken,cauliflower,chicken
food,chicken,celery,chicken
food,chicken,cherry,chicken
food,chicken,cranberry,chicken
food,chicken,cucumber,chicken
food,chicken,fig,chicken
food,chicken,ginger,chicken
food,chicken,goose,chicken
food,chicken,grape,chicken
food,chicken,lemon,chicken
food,chicken,mango,mango
food,chicken,melon,melon
food,chicken,olive,chicken
food,chicken,onion,chicken
food,chicken,papaya,chicken
food,chicken,pea,chicken
food,chicken,peach,chicken
food,chicken,pear,pear
food,chicken,pineapple,chicken
food,chicken,pomegranate,chicken
food,chicken,potato,potato
food,chicken,pumpkin,chicken
food,chicken,radish,chicken
food,chicken,raspberry,chicken
food,chicken,strawberry,chicken
food,chicken,tomato,tomato
food,chicken,turkey,chicken
food,chicken,,chicken
food,chicken,,chicken
food,chicken,,chicken
food,apple,avocado,apple
food,apple,banana,apple
food,apple,bean,apple
food,apple,blueberry,apple
food,apple,carrot,apple
food,apple,cauliflower,apple
food,apple,celery,apple
food,apple,cherry,apple
food,apple,cranberry,apple
food,apple,cucumber,apple
food,apple,fig,apple
food,apple,ginger,apple
food,apple,goose,apple
food,apple,grape,apple
food,apple,lemon,apple
food,apple,mango,apple
food,apple,melon,apple
food,apple,olive,apple
food,apple,onion,apple
food,apple,papaya,apple
food,apple,pea,apple
food,apple,peach,apple
food,apple,pear,apple
food,apple,pineapple,apple
food,apple,pomegranate,apple
food,apple,potato,apple
food,apple,pumpkin,apple
food,apple,radish,apple
food,apple,raspberry,apple
food,apple,strawberry,apple
food,apple,tomato,apple
food,apple,turkey,apple
food,apple,,apple
food,apple,,apple
food,apple,,apple
food,avocado,banana,banana
food,avocado,bean,bean
food,avocado,blueberry,avocado
food,avocado,carrot,carrot
food,avocado,cauliflower,avocado
food,avocado,celery,avocado
food,avocado,cherry,avocado
food,avocado,cranberry,avocado
food,avocado,cucumber,avocado
food,avocado,fig,avocado
food,avocado,ginger,avocado
food,avocado,goose,avocado
food,avocado,grape,avocado
food,avocado,lemon,avocado
food,avocado,mango,avocado
food,avocado,melon,melon
food,avocado,olive,avocado
food,avocado,onion,avocado
food,avocado,papaya,avocado
food,avocado,pea,avocado
food,avocado,peach,peach
food,avocado,pear,pear
food,avocado,pineapple,avocado
food,avocado,pomegranate,avocado
food,avocado,potato,potato
food,avocado,pumpkin,avocado
food,avocado,radish,avocado
food,avocado,raspberry,avocado
food,avocado,strawberry,strawberry
food,avocado,tomato,tomato
food,avocado,turkey,turkey
food,avocado,,avocado
food,avocado,,avocado
food,avocado,,avocado
food,banana,bean,banana
food,banana,blueberry,banana
food,banana,carrot,carrot
food,banana,cauliflower,banana
food,banana,celery,banana
food,banana,cherry,banana
food,banana,cranberry,banana
food,banana,cucumber,banana
food,banana,fig,banana
food,banana,ginger,banana
food,banana,goose,banana
food,banana,grape,banana
food,banana,lemon,banana
food,banana,mango,banana
food,banana,melon,banana
food,banana,olive,banana
food,banana,onion,banana
food,banana,papaya,banana
food,banana,pea,banana
food,banana,peach,banana
food,banana,pear,pear
food,banana,pineapple,banana
food,banana,pomegranate,banana
food,banana,potato,potato
food,banana,pumpkin,banana
food,banana,radish,banana
food,banana,raspberry,banana
food,banana,strawberry,banana
food,banana,tomato,banana
food,banana,turkey,banana
food,banana,,banana
food,banana,,banana
food,banana,,banana
food,bean,blueberry,blueberry
food,bean,carrot,carrot
food,bean,cauliflower,bean
food,bean,celery,bean
food,bean,cherry,bean
food,bean,cranberry,bean
food,bean,cucumber,bean
food,bean,fig,bean
food,bean,ginger,bean
food,bean,goose,bean
food,bean,grape,bean
food,bean,lemon,bean
food,bean,mango,mango
food,bean,melon,melon
food,bean,olive,bean
food,bean,onion,bean
food,bean,papaya,bean
food,bean,pea,bean
food,bean,peach,peach
food,bean,pear,pear
food,bean,pineapple,bean
food,bean,pomegranate,bean
food,bean,potato,potato
food,bean,pumpkin,bean
food,bean,radish,bean
food,bean,raspberry,raspberry
food,bean,strawberry,strawberry
food,bean,tomato,tomato
food,bean,turkey,bean
food,bean,,bean
food,bean,,bean
food,bean,,bean
food,blueberry,carrot,carrot
food,blueberry,cauliflower,blueberry
food,blueberry,celery,blueberry
food,blueberry,cherry,cherry
food,blueberry,cranberry,blueberry
food,blueberry,cucumber,blueberry
food,blueberry,fig,blueberry
food,blueberry,ginger,blueberry
food,blueberry,goose,blueberry
food,blueberry,grape,grape
food,blueberry,lemon,blueberry
food,blueberry,mango,mango
food,blueberry,melon,melon
food,blueberry,olive,blueberry
food,blueberry,onion,blueberry
food,blueberry,papaya,blueberry
food,blueberry,pea,blueberry
food,blueberry,peach,peach
food,blueberry,pear,pear
food,blueberry,pineapple,blueberry
food,blueberry,pomegranate,blueberry
food,blueberry,potato,potato
food,blueberry,pumpkin,blueberry
food,blueberry,radish,blueberry
food,blueberry,raspberry,raspberry
food,blueberry,strawberry,strawberry
food,blueberry,tomato,tomato
food,blueberry,turkey,turkey
food,blueberry,,blueberry
food,blueberry,,blueberry
food,blueberry,,blueberry
food,carrot,cauliflower,carrot
food,carrot,celery,carrot
food,carrot,cherry,carrot
food,carrot,cranberry,carrot
food,carrot,cucumber,carrot
food,carrot,fig,carrot
food,carrot,ginger,carrot
food,carrot,goose,carrot
food,carrot,grape,carrot
food,carrot,lemon,carrot
food,carrot,mango,carrot
food,carrot,melon,melon
food,carrot,olive,carrot
food,carrot,onion,carrot
food,carrot,papaya,carrot
food,carrot,pea,carrot
food,carrot,peach,carrot
food,carrot,pear,pear
food,carrot,pineapple,carrot
food,carrot,pomegranate,carrot
food,carrot,potato,potato
food,carrot,pumpkin,carrot
food,carrot,radish,carrot
food,carrot,raspberry,carrot
food,carrot,strawberry,carrot
food,carrot,tomato,carrot
food,carrot,turkey,carrot
food,carrot,,carrot
food,carrot,,carrot
food,carrot,,carrot
food,cauliflower,celery,cauliflower
food,cauliflower,cherry,cauliflower
food,cauliflower,cranberry,cauliflower
food,cauliflower,cucumber,cauliflower
food,cauliflower,fig,cauliflower
food,cauliflower,ginger,cauliflower
food,cauliflower,goose,cauliflower
food,cauliflower,grape,grape
food,cauliflower,lemon,cauliflower
food,cauliflower,mango,mango
food,cauliflower,melon,melon
food,cauliflower,olive,cauliflower
food,cauliflower,onion,cauliflower
food,cauliflower,papaya,cauliflower
food,cauliflower,pea,pea
food,cauliflower,peach,peach
food,cauliflower,pear,pear
food,cauliflower,pineapple,cauliflower
food,cauliflower,pomegranate,cauliflower
food,cauliflower,potato,potato
food,cauliflower,pumpkin,cauliflower
food,cauliflower,radish,cauliflower
food,cauliflower,raspberry,raspberry
food,cauliflower,strawberry,strawberry
food,cauliflower,tomato,cauliflower
food,cauliflower,turkey,turkey
food,cauliflower,,cauliflower
food,cauliflower,,cauliflower
food,cauliflower,,cauliflower
food,celery,cherry,cherry
food,celery,cranberry,celery
food,celery,cucumber,cucumber
food,celery,fig,celery
food,celery,ginger,celery
food,celery,goose,celery
food,celery,grape,grape
food,celery,lemon,celery
food,celery,mango,mango
food,celery,melon,melon
food,celery,olive,celery
food,celery,onion,onion
food,celery,papaya,celery
food,celery,pea,pea
food,celery,peach,peach
food,celery,pear,pear
food,celery,pineapple,pineapple
food,celery,pomegranate,celery
food,celery,potato,potato
food,celery,pumpkin,celery
food,celery,radish,celery
food,celery,raspberry,raspberry
food,celery,strawberry,strawberry
food,celery,tomato,tomato
food,celery,turkey,turkey
food,celery,,celery
food,celery,,celery
food,celery,,celery
food,cherry,cranberry,cherry
food,cherry,cucumber,cucumber
food,cherry,fig,fig
food,cherry,ginger,cherry
food,cherry,goose,cherry
food,cherry,grape,grape
food,cherry,lemon,cherry
food,cherry,mango,mango
food,cherry,melon,melon
food,cherry,olive,olive
food,cherry,onion,onion
food,cherry,papaya,cherry
food,cherry,pea,pea
food,cherry,peach,peach
food,cherry,pear,pear
food,cherry,pineapple,pineapple
food,cherry,pomegranate,cherry
food,cherry,potato,potato
food,cherry,pumpkin,cherry
food,cherry,radish,cherry
food,cherry,raspberry,raspberry
food,cherry,strawberry,strawberry
food,cherry,tomato,tomato
food,cherry,turkey,turkey
food,cherry,,cherry
food,cherry,,cherry
food,cherry,,cherry
food,cranberry,cucumber,cucumber
food,cranberry,fig,cranberry
food,cranberry,ginger,cranberry
food,cranberry,goose,cranberry
food,cranberry,grape,grape
food,cranberry,lemon,cranberry
food,cranberry,mango,mango
food,cranberry,melon,melon
food,cranberry,olive,olive
food,cranberry,onion,onion
food,cranberry,papaya,cranberry
food,cranberry,pea,pea
food,cranberry,peach,peach
food,cranberry,pear,pear
food,cranberry,pineapple,pineapple
food,cranberry,pomegranate,cranberry
food,cranberry,potato,potato
food,cranberry,pumpkin,cranberry
food,cranberry,radish,cranberry
food,cranberry,raspberry,raspberry
food,cranberry,strawberry,strawberry
food,cranberry,tomato,tomato
food,cranberry,turkey,turkey
food,cranberry,,cranberry
food,cranberry,,cranberry
food,cranberry,,cranberry
food,cucumber,fig,cucumber
food,cucumber,ginger,cucumber
food,cucumber,goose,cucumber
food,cucumber,grape,cucumber
food,cucumber,lemon,cucumber
food,cucumber,mango,cucumber
food,cucumber,melon,melon
food,cucumber,olive,cucumber
food,cucumber,onion,cucumber
food,cucumber,papaya,cucumber
food,cucumber,pea,cucumber
food,cucumber,peach,peach
food,cucumber,pear,pear
food,cucumber,pineapple,cucumber
food,cucumber,pomegranate,cucumber
food,cucumber,potato,potato
food,cucumber,pumpkin,cucumber
food,cucumber,radish,cucumber
food,cucumber,raspberry,cucumber
food,cucumber,strawberry,strawberry
food,cucumber,tomato,tomato
food,cucumber,turkey,turkey
