category,item_a,item_b,winner
animal,Cuervo,Avispa,Cuervo
animal,Cuervo,Gusano,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Cuervo,,Cuervo
animal,Pato,Águila,Águila
animal,Pato,Rana,Rana
animal,Pato,Colibrí,Pato
animal,Pato,Iguana,Pato
animal,Pato,Lagartija,Lagartija
animal,Pato,Búho,Búho
animal,Pato,Loro,Pato
animal,Pato,Gaviota,Gaviota
animal,Pato,Culebra,Culebra
animal,Pato,Araña,Araña
animal,Pato,Buitre,Buitre
animal,Pato,Avispa,Pato
animal,Pato,Gusano,Gusano
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Pato,,Pato
animal,Águila,Rana,Rana
animal,Águila,Colibrí,Águila
animal,Águila,Iguana,Iguana
animal,Águila,Lagartija,Lagartija
animal,Águila,Búho,Búho
animal,Águila,Loro,Loro
animal,Águila,Gaviota,Gaviota
animal,Águila,Culebra,Culebra
animal,Águila,Araña,Araña
animal,Águila,Buitre,Buitre
animal,Águila,Avispa,Águila
animal,Águila,Gusano,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Águila,,Águila
animal,Rana,Colibrí,Rana
animal,Rana,Iguana,Iguana
animal,Rana,Lagartija,Rana
animal,Rana,Búho,Búho
animal,Rana,Loro,Rana
animal,Rana,Gaviota,Gaviota
animal,Rana,Culebra,Rana
animal,Rana,Araña,Rana
animal,Rana,Buitre,Buitre
animal,Rana,Avispa,Rana
animal,Rana,Gusano,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Rana,,Rana
animal,Colibrí,Iguana,Iguana
animal,Colibrí,Lagartija,Lagartija
animal,Colibrí,Búho,Búho
animal,Colibrí,Loro,Loro
animal,Colibrí,Gaviota,Gaviota
animal,Colibrí,Culebra,Culebra
animal,Colibrí,Araña,Araña
animal,Colibrí,Buitre,Buitre
animal,Colibrí,Avispa,Avispa
animal,Colibrí,Gusano,Gusano
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Colibrí,,Colibrí
animal,Iguana,Lagartija,Lagartija
animal,Iguana,Búho,Búho
animal,Iguana,Loro,Loro
animal,Iguana,Gaviota,Gaviota
animal,Iguana,Culebra,Iguana
animal,Iguana,Araña,Araña
animal,Iguana,Buitre,Buitre
animal,Iguana,Avispa,Iguana
animal,Iguana,Gusano,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Iguana,,Iguana
animal,Lagartija,Búho,Búho
animal,Lagartija,Loro,Loro
animal,Lagartija,Gaviota,Gaviota
animal,Lagartija,Culebra,Culebra
animal,Lagartija,Araña,Lagartija
animal,Lagartija,Buitre,Buitre
animal,Lagartija,Avispa,Lagartija
animal,Lagartija,Gusano,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Lagartija,,Lagartija
animal,Búho,Loro,Loro
animal,Búho,Gaviota,Gaviota
animal,Búho,Culebra,Culebra
animal,Búho,Araña,Búho
animal,Búho,Buitre,Buitre
animal,Búho,Avispa,Búho
animal,Búho,Gusano,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Búho,,Búho
animal,Loro,Gaviota,Gaviota
animal,Loro,Culebra,Loro
animal,Loro,Araña,Araña
animal,Loro,Buitre,Buitre
animal,Loro,Avispa,Loro
animal,Loro,Gusano,Gusano
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Loro,,Loro
animal,Gaviota,Culebra,Culebra
animal,Gaviota,Araña,Araña
animal,Gaviota,Buitre,Buitre
animal,Gaviota,Avispa,Gaviota
animal,Gaviota,Gusano,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Gaviota,,Gaviota
animal,Culebra,Araña,Araña
animal,Culebra,Buitre,Buitre
animal,Culebra,Avispa,Culebra
animal,Culebra,Gusano,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Culebra,,Culebra
animal,Araña,Buitre,Buitre
animal,Araña,Avispa,Avispa
animal,Araña,Gusano,Gusano
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Araña,,Araña
animal,Buitre,Avispa,Buitre
animal,Buitre,Gusano,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Buitre,,Buitre
animal,Avispa,Gusano,Gusano
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Avispa,,Avispa
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,Gusano,,Gusano
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
animal,,,
clothing,Blusa,Capa,Blusa
clothing,Blusa,Abrigo,Abrigo
clothing,Blusa,Vestido,Vestido
clothing,Blusa,Guante,Blusa
clothing,Blusa,Chaqueta,Chaqueta
clothing,Blusa,Impermeable,Impermeable
clothing,Blusa,Chal,Blusa
clothing,Blusa,Camisa,Camisa
clothing,Blusa,Falda,Blusa
clothing,Blusa,Calcetines,Blusa
clothing,Blusa,Sudadera,Sudadera
clothing,Blusa,,Blusa
clothing,Blusa,Corbata,Blusa
clothing,Capa,Abrigo,Abrigo
clothing,Capa,Vestido,Vestido
clothing,Capa,Guante,Capa
clothing,Capa,Chaqueta,Chaqueta
clothing,Capa,Impermeable,Impermeable
clothing,Capa,Chal,Capa
clothing,Capa,Camisa,Camisa
clothing,Capa,Falda,Falda
clothing,Capa,Calcetines,Calcetines
clothing,Capa,Sudadera,Sudadera
clothing,Capa,,Capa
clothing,Capa,Corbata,Corbata
clothing,Abrigo,Vestido,Vestido
clothing,Abrigo,Guante,Abrigo
clothing,Abrigo,Chaqueta,Chaqueta
clothing,Abrigo,Impermeable,Abrigo
clothing,Abrigo,Chal,Abrigo
clothing,Abrigo,Camisa,Camisa
clothing,Abrigo,Falda,Abrigo
clothing,Abrigo,Calcetines,Abrigo
clothing,Abrigo,Sudadera,Abrigo
clothing,Abrigo,,Abrigo
clothing,Abrigo,Corbata,Abrigo
clothing,Vestido,Guante,Vestido
clothing,Vestido,Chaqueta,Chaqueta
clothing,Vestido,Impermeable,Impermeable
clothing,Vestido,Chal,Vestido
clothing,Vestido,Camisa,Camisa
clothing,Vestido,Falda,Falda
clothing,Vestido,Calcetines,Vestido
clothing,Vestido,Sudadera,Sudadera
clothing,Vestido,,Vestido
clothing,Vestido,Corbata,Vestido
clothing,Guante,Chaqueta,Chaqueta
clothing,Guante,Impermeable,Impermeable
clothing,Guante,Chal,Chal
clothing,Guante,Camisa,Camisa
clothing,Guante,Falda,Falda
clothing,Guante,Calcetines,Calcetines
clothing,Guante,Sudadera,Sudadera
clothing,Guante,,Guante
clothing,Guante,Corbata,Corbata
clothing,Chaqueta,Impermeable,Chaqueta
clothing,Chaqueta,Chal,Chaqueta
clothing,Chaqueta,Camisa,Camisa
clothing,Chaqueta,Falda,Chaqueta
clothing,Chaqueta,Calcetines,Chaqueta
clothing,Chaqueta,Sudadera,Sudadera
clothing,Chaqueta,,Chaqueta
clothing,Chaqueta,Corbata,Chaqueta
clothing,Impermeable,Chal,Impermeable
clothing,Impermeable,Camisa,Camisa
clothing,Impermeable,Falda,Falda
clothing,Impermeable,Calcetines,Calcetines
clothing,Impermeable,Sudadera,Sudadera
clothing,Impermeable,,Impermeable
clothing,Impermeable,Corbata,Impermeable
clothing,Chal,Camisa,Camisa
clothing,Chal,Falda,Falda
clothing,Chal,Calcetines,Calcetines
clothing,Chal,Sudadera,Sudadera
clothing,Chal,,Chal
clothing,Chal,Corbata,Corbata
clothing,Camisa,Falda,Camisa
clothing,Camisa,Calcetines,Camisa
clothing,Camisa,Sudadera,Camisa
clothing,Camisa,,Camisa
clothing,Camisa,Corbata,Camisa
clothing,Falda,Calcetines,Falda
clothing,Falda,Sudadera,Sudadera
clothing,Falda,,Falda
clothing,Falda,Corbata,Falda
clothing,Calcetines,Sudadera,Sudadera
clothing,Calcetines,,Calcetines
clothing,Calcetines,Corbata,Calcetines
clothing,Sudadera,,Sudadera
clothing,Sudadera,Corbata,Sudadera
clothing,,Corbata,Corbata
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,Pollo,,Pollo
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
food,,,
furniture,Cama,Banco,Cama
furniture,Cama,Silla,Silla
furniture,Cama,Mecedora,Cama
furniture,Cama,Estante,Cama
furniture,Cama,Banqueta,Cama
furniture,Cama,Escritor,Cama
furniture,Banco,Silla,Silla
furniture,Banco,Mecedora,Banco
furniture,Banco,Estante,Estante
furniture,Banco,Banqueta,Banco
furniture,Banco,Escritor,Banco
furniture,Silla,Mecedora,Silla
furniture,Silla,Estante,Silla
furniture,Silla,Banqueta,Silla
furniture,Silla,Escritor,Silla
furniture,Mecedora,Estante,Estante
furniture,Mecedora,Banqueta,Mecedora
furniture,Mecedora,Escritor,Mecedora
furniture,Estante,Banqueta,Estante
furniture,Estante,Escritor,Estante
furniture,Banqueta,Escritor,Banqueta
mammal,Oso,Toro,Oso
mammal,Oso,Camello,Camello
mammal,Oso,Gato,Gato
mammal,Oso,Guepardo,Oso
mammal,Oso,Vaca,Vaca
mammal,Oso,Ciervo,Ciervo
mammal,Oso,Perro,Perro
mammal,Oso,Delfín,Oso
mammal,Oso,Elefante,Elefante
mammal,Oso,Zorro,Oso
mammal,Oso,Jirafa,Oso
mammal,Oso,Cabra,Cabra
mammal,Oso,Hamster,Hamster
mammal,Oso,Hipopótamo,Hipopótamo
mammal,Oso,Caballo,Caballo
mammal,Oso,Canguro,Oso
mammal,Oso,Leopardo,Oso
mammal,Oso,León,León
mammal,Oso,mono/s,mono/s
mammal,Oso,Ratón,Oso
mammal,Oso,Cerdo,Cerdo
mammal,Oso,Rata,Rata
mammal,Oso,Rinoceronte,Oso
mammal,Oso,Foca,Oso
mammal,Oso,Oveja,Oveja
mammal,Oso,Ardilla,Oso
mammal,Oso,Tigre,Oso
mammal,Oso,Ballena,Ballena
mammal,Oso,Lobo,Lobo
mammal,Oso,Cebra,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Oso,,Oso
mammal,Toro,Camello,Camello
mammal,Toro,Gato,Gato
mammal,Toro,Guepardo,Toro
mammal,Toro,Vaca,Vaca
mammal,Toro,Ciervo,Ciervo
mammal,Toro,Perro,Perro
mammal,Toro,Delfín,Toro
mammal,Toro,Elefante,Elefante
mammal,Toro,Zorro,Toro
mammal,Toro,Jirafa,Toro
mammal,Toro,Cabra,Cabra
mammal,Toro,Hamster,Hamster
mammal,Toro,Hipopótamo,Hipopótamo
mammal,Toro,Caballo,Caballo
mammal,Toro,Canguro,Toro
mammal,Toro,Leopardo,Toro
mammal,Toro,León,León
mammal,Toro,mono/s,mono/s
mammal,Toro,Ratón,Ratón
mammal,Toro,Cerdo,Cerdo
mammal,Toro,Rata,Rata
mammal,Toro,Rinoceronte,Toro
mammal,Toro,Foca,Foca
