category,item_a,item_b,winner
animal,Eidechse,Spinne,Eidechse
animal,Eidechse,Geier,Eidechse
animal,Eidechse,Wespe,Eidechse
animal,Eidechse,Wurm,Eidechse
animal,Eidechse,Käfer,Eidechse
animal,Eidechse,Libelle,Eidechse
animal,Eidechse,Flamingo,Eidechse
animal,Eidechse,Falke,Eidechse
animal,Eidechse,Marienkäfer,Eidechse
animal,Eidechse,Pfau,Eidechse
animal,Eidechse,Pelikan,Eidechse
animal,Eidechse,Pinguin,Eidechse
animal,Eidechse,Fasan,Eidechse
animal,Eidechse,Seepferdchen,Eidechse
animal,Eidechse,Seestern,Eidechse
animal,Eidechse,Schwan,Eidechse
animal,Eidechse,Tarantel,Eidechse
animal,Eidechse,Zecke,Eidechse
animal,Eidechse,Fliegen,Eidechse
animal,Eule,Papagei,Eule
animal,Eule,Möwe,Eule
animal,Eule,Schlange,Eule
animal,Eule,Spinne,Eule
animal,Eule,Geier,Eule
animal,Eule,Wespe,Eule
animal,Eule,Wurm,Eule
animal,Eule,Käfer,Käfer
animal,Eule,Libelle,Eule
animal,Eule,Flamingo,Eule
animal,Eule,Falke,Eule
animal,Eule,Marienkäfer,Eule
animal,Eule,Pfau,Eule
animal,Eule,Pelikan,Eule
animal,Eule,Pinguin,Eule
animal,Eule,Fasan,Eule
animal,Eule,Seepferdchen,Eule
animal,Eule,Seestern,Eule
animal,Eule,Schwan,Eule
animal,Eule,Tarantel,Eule
animal,Eule,Zecke,Eule
animal,Eule,Fliegen,Eule
animal,Papagei,Möwe,Möwe
animal,Papagei,Schlange,Papagei
animal,Papagei,Spinne,Papagei
animal,Papagei,Geier,Papagei
animal,Papagei,Wespe,Papagei
animal,Papagei,Wurm,Papagei
animal,Papagei,Käfer,Papagei
animal,Papagei,Libelle,Papagei
animal,Papagei,Flamingo,Papagei
animal,Papagei,Falke,Papagei
animal,Papagei,Marienkäfer,Papagei
animal,Papagei,Pfau,Papagei
animal,Papagei,Pelikan,Papagei
animal,Papagei,Pinguin,Papagei
animal,Papagei,Fasan,Papagei
animal,Papagei,Seepferdchen,Papagei
animal,Papagei,Seestern,Papagei
animal,Papagei,Schwan,Papagei
animal,Papagei,Tarantel,Papagei
animal,Papagei,Zecke,Papagei
animal,Papagei,Fliegen,Papagei
animal,Möwe,Schlange,Möwe
animal,Möwe,Spinne,Möwe
animal,Möwe,Geier,Möwe
animal,Möwe,Wespe,Möwe
animal,Möwe,Wurm,Möwe
animal,Möwe,Käfer,Möwe
animal,Möwe,Libelle,Möwe
animal,Möwe,Flamingo,Möwe
animal,Möwe,Falke,Möwe
animal,Möwe,Marienkäfer,Möwe
animal,Möwe,Pfau,Möwe
animal,Möwe,Pelikan,Möwe
animal,Möwe,Pinguin,Möwe
animal,Möwe,Fasan,Möwe
animal,Möwe,Seepferdchen,Möwe
animal,Möwe,Seestern,Möwe
animal,Möwe,Schwan,Möwe
animal,Möwe,Tarantel,Möwe
animal,Möwe,Zecke,Möwe
animal,Möwe,Fliegen,Möwe
animal,Schlange,Spinne,Schlange
animal,Schlange,Geier,Schlange
animal,Schlange,Wespe,Schlange
animal,Schlange,Wurm,Schlange
animal,Schlange,Käfer,Schlange
animal,Schlange,Libelle,Schlange
animal,Schlange,Flamingo,Schlange
animal,Schlange,Falke,Schlange
animal,Schlange,Marienkäfer,Schlange
animal,Schlange,Pfau,Schlange
animal,Schlange,Pelikan,Schlange
animal,Schlange,Pinguin,Schlange
animal,Schlange,Fasan,Schlange
animal,Schlange,Seepferdchen,Schlange
animal,Schlange,Seestern,Schlange
animal,Schlange,Schwan,Schlange
animal,Schlange,Tarantel,Schlange
animal,Schlange,Zecke,Schlange
animal,Schlange,Fliegen,Schlange
animal,Spinne,Geier,Spinne
animal,Spinne,Wespe,Spinne
animal,Spinne,Wurm,Spinne
animal,Spinne,Käfer,Käfer
animal,Spinne,Libelle,Spinne
animal,Spinne,Flamingo,Spinne
animal,Spinne,Falke,Spinne
animal,Spinne,Marienkäfer,Spinne
animal,Spinne,Pfau,Spinne
animal,Spinne,Pelikan,Spinne
animal,Spinne,Pinguin,Spinne
animal,Spinne,Fasan,Spinne
animal,Spinne,Seepferdchen,Spinne
animal,Spinne,Seestern,Spinne
animal,Spinne,Schwan,Spinne
animal,Spinne,Tarantel,Spinne
animal,Spinne,Zecke,Spinne
animal,Spinne,Fliegen,Spinne
animal,Geier,Wespe,Geier
animal,Geier,Wurm,Geier
animal,Geier,Käfer,Käfer
animal,Geier,Libelle,Geier
animal,Geier,Flamingo,Flamingo
animal,Geier,Falke,Falke
animal,Geier,Marienkäfer,Marienkäfer
animal,Geier,Pfau,Geier
animal,Geier,Pelikan,Geier
animal,Geier,Pinguin,Pinguin
animal,Geier,Fasan,Fasan
animal,Geier,Seepferdchen,Seepferdchen
animal,Geier,Seestern,Geier
animal,Geier,Schwan,Geier
animal,Geier,Tarantel,Geier
animal,Geier,Zecke,Geier
animal,Geier,Fliegen,Geier
animal,Wespe,Wurm,Wespe
animal,Wespe,Käfer,Käfer
animal,Wespe,Libelle,Wespe
animal,Wespe,Flamingo,Wespe
animal,Wespe,Falke,Wespe
animal,Wespe,Marienkäfer,Marienkäfer
animal,Wespe,Pfau,Wespe
animal,Wespe,Pelikan,Wespe
animal,Wespe,Pinguin,Pinguin
animal,Wespe,Fasan,Fasan
animal,Wespe,Seepferdchen,Seepferdchen
animal,Wespe,Seestern,Wespe
animal,Wespe,Schwan,Schwan
animal,Wespe,Tarantel,Wespe
animal,Wespe,Zecke,Wespe
animal,Wespe,Fliegen,Wespe
animal,Wurm,Käfer,Käfer
animal,Wurm,Libelle,Wurm
animal,Wurm,Flamingo,Wurm
animal,Wurm,Falke,Falke
animal,Wurm,Marienkäfer,Wurm
animal,Wurm,Pfau,Pfau
animal,Wurm,Pelikan,Wurm
animal,Wurm,Pinguin,Pinguin
animal,Wurm,Fasan,Wurm
animal,Wurm,Seepferdchen,Seepferdchen
animal,Wurm,Seestern,Wurm
animal,Wurm,Schwan,Schwan
animal,Wurm,Tarantel,Wurm
animal,Wurm,Zecke,Wurm
animal,Wurm,Fliegen,Wurm
animal,Käfer,Libelle,Käfer
animal,Käfer,Flamingo,Käfer
animal,Käfer,Falke,Käfer
animal,Käfer,Marienkäfer,Käfer
animal,Käfer,Pfau,Käfer
animal,Käfer,Pelikan,Käfer
animal,Käfer,Pinguin,Käfer
animal,Käfer,Fasan,Käfer
animal,Käfer,Seepferdchen,Käfer
animal,Käfer,Seestern,Käfer
animal,Käfer,Schwan,Käfer
animal,Käfer,Tarantel,Käfer
animal,Käfer,Zecke,Käfer
animal,Käfer,Fliegen,Käfer
animal,Libelle,Flamingo,Libelle
animal,Libelle,Falke,Libelle
animal,Libelle,Marienkäfer,Libelle
animal,Libelle,Pfau,Libelle
animal,Libelle,Pelikan,Libelle
animal,Libelle,Pinguin,Pinguin
animal,Libelle,Fasan,Fasan
animal,Libelle,Seepferdchen,Libelle
animal,Libelle,Seestern,Libelle
animal,Libelle,Schwan,Libelle
animal,Libelle,Tarantel,Libelle
animal,Libelle,Zecke,Libelle
animal,Libelle,Fliegen,Libelle
animal,Flamingo,Falke,Flamingo
animal,Flamingo,Marienkäfer,Marienkäfer
animal,Flamingo,Pfau,Flamingo
animal,Flamingo,Pelikan,Flamingo
animal,Flamingo,Pinguin,Flamingo
animal,Flamingo,Fasan,Flamingo
animal,Flamingo,Seepferdchen,Flamingo
animal,Flamingo,Seestern,Flamingo
animal,Flamingo,Schwan,Flamingo
animal,Flamingo,Tarantel,Flamingo
animal,Flamingo,Zecke,Flamingo
animal,Flamingo,Fliegen,Flamingo
animal,Falke,Marienkäfer,Falke
animal,Falke,Pfau,Falke
animal,Falke,Pelikan,Falke
animal,Falke,Pinguin,Falke
animal,Falke,Fasan,Falke
animal,Falke,Seepferdchen,Falke
animal,Falke,Seestern,Falke
animal,Falke,Schwan,Falke
animal,Falke,Tarantel,Falke
animal,Falke,Zecke,Falke
animal,Falke,Fliegen,Falke
animal,Marienkäfer,Pfau,Marienkäfer
animal,Marienkäfer,Pelikan,Marienkäfer
animal,Marienkäfer,Pinguin,Marienkäfer
animal,Marienkäfer,Fasan,Marienkäfer
animal,Marienkäfer,Seepferdchen,Marienkäfer
animal,Marienkäfer,Seestern,Marienkäfer
animal,Marienkäfer,Schwan,Marienkäfer
animal,Marienkäfer,Tarantel,Marienkäfer
animal,Marienkäfer,Zecke,Marienkäfer
animal,Marienkäfer,Fliegen,Marienkäfer
animal,Pfau,Pelikan,Pfau
animal,Pfau,Pinguin,Pfau
animal,Pfau,Fasan,Pfau
animal,Pfau,Seepferdchen,Seepferdchen
animal,Pfau,Seestern,Pfau
animal,Pfau,Schwan,Pfau
animal,Pfau,Tarantel,Pfau
animal,Pfau,Zecke,Pfau
animal,Pfau,Fliegen,Pfau
animal,Pelikan,Pinguin,Pelikan
animal,Pelikan,Fasan,Pelikan
animal,Pelikan,Seepferdchen,Pelikan
animal,Pelikan,Seestern,Pelikan
animal,Pelikan,Schwan,Pelikan
animal,Pelikan,Tarantel,Pelikan
animal,Pelikan,Zecke,Pelikan
animal,Pelikan,Fliegen,Pelikan
animal,Pinguin,Fasan,Pinguin
animal,Pinguin,Seepferdchen,Pinguin
animal,Pinguin,Seestern,Pinguin
animal,Pinguin,Schwan,Pinguin
animal,Pinguin,Tarantel,Pinguin
animal,Pinguin,Zecke,Pinguin
animal,Pinguin,Fliegen,Pinguin
animal,Fasan,Seepferdchen,Seepferdchen
animal,Fasan,Seestern,Fasan
animal,Fasan,Schwan,Fasan
animal,Fasan,Tarantel,Fasan
animal,Fasan,Zecke,Fasan
animal,Fasan,Fliegen,Fasan
animal,Seepferdchen,Seestern,Seepferdchen
animal,Seepferdchen,Schwan,Seepferdchen
animal,Seepferdchen,Tarantel,Seepferdchen
animal,Seepferdchen,Zecke,Seepferdchen
animal,Seepferdchen,Fliegen,Seepferdchen
animal,Seestern,Schwan,Seestern
animal,Seestern,Tarantel,Seestern
animal,Seestern,Zecke,Seestern
animal,Seestern,Fliegen,Seestern
animal,Schwan,Tarantel,Schwan
animal,Schwan,Zecke,Schwan
animal,Schwan,Fliegen,Schwan
animal,Tarantel,Zecke,Tarantel
animal,Tarantel,Fliegen,Tarantel
animal,Zecke,Fliegen,Zecke
clothing,Bluse,Umhang,Bluse
clothing,Bluse,Mantel,Bluse
clothing,Bluse,Kleid,Bluse
clothing,Bluse,Handschuh,Bluse
clothing,Bluse,Jacke,Bluse
clothing,Bluse,Regenjacke,Bluse
clothing,Bluse,Schal,Bluse
clothing,Bluse,Hemd,Bluse
clothing,Bluse,Rock,Bluse
clothing,Bluse,Socke,Bluse
clothing,Bluse,Pullover,Bluse
clothing,Bluse,Stirnband,Bluse
clothing,Bluse,Krawatte,Bluse
clothing,Umhang,Mantel,Mantel
clothing,Umhang,Kleid,Kleid
clothing,Umhang,Handschuh,Umhang
clothing,Umhang,Jacke,Jacke
clothing,Umhang,Regenjacke,Regenjacke
clothing,Umhang,Schal,Schal
clothing,Umhang,Hemd,Hemd
clothing,Umhang,Rock,Rock
clothing,Umhang,Socke,Umhang
clothing,Umhang,Pullover,Pullover
clothing,Umhang,Stirnband,Umhang
clothing,Umhang,Krawatte,Umhang
clothing,Mantel,Kleid,Mantel
clothing,Mantel,Handschuh,Mantel
clothing,Mantel,Jacke,Jacke
clothing,Mantel,Regenjacke,Mantel
clothing,Mantel,Schal,Mantel
clothing,Mantel,Hemd,Mantel
clothing,Mantel,Rock,Mantel
clothing,Mantel,Socke,Mantel
clothing,Mantel,Pullover,Pullover
clothing,Mantel,Stirnband,Mantel
clothing,Mantel,Krawatte,Mantel
clothing,Kleid,Handschuh,Kleid
clothing,Kleid,Jacke,Jacke
clothing,Kleid,Regenjacke,Kleid
clothing,Kleid,Schal,Kleid
clothing,Kleid,Hemd,Kleid
clothing,Kleid,Rock,Kleid
clothing,Kleid,Socke,Kleid
clothing,Kleid,Pullover,Kleid
clothing,Kleid,Stirnband,Kleid
clothing,Kleid,Krawatte,Kleid
clothing,Handschuh,Jacke,Jacke
clothing,Handschuh,Regenjacke,Regenjacke
clothing,Handschuh,Schal,Schal
clothing,Handschuh,Hemd,Hemd
clothing,Handschuh,Rock,Rock
clothing,Handschuh,Socke,Socke
clothing,Handschuh,Pullover,Pullover
clothing,Handschuh,Stirnband,Handschuh
clothing,Handschuh,Krawatte,Krawatte
clothing,Jacke,Regenjacke,Jacke
clothing,Jacke,Schal,Jacke
clothing,Jacke,Hemd,Jacke
clothing,Jacke,Rock,Jacke
clothing,Jacke,Socke,Jacke
clothing,Jacke,Pullover,Jacke
clothing,Jacke,Stirnband,Jacke
clothing,Jacke,Krawatte,Jacke
clothing,Regenjacke,Schal,Regenjacke
clothing,Regenjacke,Hemd,Regenjacke
clothing,Regenjacke,Rock,Regenjacke
clothing,Regenjacke,Socke,Regenjacke
clothing,Regenjacke,Pullover,Pullover
clothing,Regenjacke,Stirnband,Regenjacke
clothing,Regenjacke,Krawatte,Regenjacke
clothing,Schal,Hemd,Hemd
clothing,Schal,Rock,Schal
clothing,Schal,Socke,Schal
clothing,Schal,Pullover,Pullover
clothing,Schal,Stirnband,Schal
clothing,Schal,Krawatte,Schal
clothing,Hemd,Rock,Hemd
clothing,Hemd,Socke,Hemd
clothing,Hemd,Pullover,Pullover
clothing,Hemd,Stirnband,Hemd
clothing,Hemd,Krawatte,Hemd
clothing,Rock,Socke,Rock
clothing,Rock,Pullover,Pullover
clothing,Rock,Stirnband,Rock
clothing,Rock,Krawatte,Rock
clothing,Socke,Pullover,Pullover
clothing,Socke,Stirnband,Socke
clothing,Socke,Krawatte,Socke
clothing,Pullover,Stirnband,Pullover
clothing,Pullover,Krawatte,Pullover
clothing,Stirnband,Krawatte,Krawatte
food,Huhn,Apfel,Apfel
food,Huhn,Avocado,Avocado
food,Huhn,Banane,Banane
food,Huhn,Bohne,Bohne
food,Huhn,Blaubeere,Blaubeere
food,Huhn,Mohrrübe,Huhn
food,Huhn,Blumenkohl,Huhn
food,Huhn,Sellerie,Huhn
food,Huhn,Kirsche,Kirsche
food,Huhn,Preiselbeere,Huhn
food,Huhn,Gurke,Gurke
food,Huhn,Feige,Huhn
food,Huhn,Ingwer,Huhn
food,Huhn,Gans,Huhn
food,Huhn,Weintraube,Huhn
food,Huhn,Zitrone,Huhn
food,Huhn,Mango,Mango
food,Huhn,Melone,Melone
food,Huhn,Olive,Huhn
food,Huhn,Zwiebel,Zwiebel
food,Huhn,Papaya,Papaya
food,Huhn,Erbse,Huhn
food,Huhn,Pfirsich,Pfirsich
food,Huhn,Birne,Birne
food,Huhn,Ananas,Ananas
food,Huhn,Granatapfel,Granatapfel
food,Huhn,Kartoffel,Kartoffel
food,Huhn,Kürbis,Kürbis
food,Huhn,Radieschen,Radieschen
food,Huhn,Himbeere,Himbeere
food,Huhn,Erdbeere,Erdbeere
food,Huhn,Tomate,Tomate
food,Huhn,Pute,Huhn
food,Huhn,Limette,Huhn
food,Huhn,Orange,Orange
food,Huhn,Paprika,Paprika
food,Apfel,Avocado,Apfel
food,Apfel,Banane,Apfel
food,Apfel,Bohne,Apfel
food,Apfel,Blaubeere,Apfel
food,Apfel,Mohrrübe,Apfel
food,Apfel,Blumenkohl,Apfel
food,Apfel,Sellerie,Apfel
food,Apfel,Kirsche,Apfel
food,Apfel,Preiselbeere,Apfel
food,Apfel,Gurke,Apfel
food,Apfel,Feige,Apfel
food,Apfel,Ingwer,Apfel
food,Apfel,Gans,Apfel
food,Apfel,Weintraube,Apfel
food,Apfel,Zitrone,Apfel
food,Apfel,Mango,Apfel
food,Apfel,Melone,Apfel
food,Apfel,Olive,Apfel
food,Apfel,Zwiebel,Apfel
food,Apfel,Papaya,Apfel
food,Apfel,Erbse,Apfel
food,Apfel,Pfirsich,Apfel
food,Apfel,Birne,Apfel
food,Apfel,Ananas,Apfel
food,Apfel,Granatapfel,Apfel
food,Apfel,Kartoffel,Apfel
food,Apfel,Kürbis,Apfel
food,Apfel,Radieschen,Apfel
food,Apfel,Himbeere,Apfel
food,Apfel,Erdbeere,Apfel
food,Apfel,Tomate,Apfel
food,Apfel,Pute,Apfel
food,Apfel,Limette,Apfel
food,Apfel,Orange,Apfel
food,Apfel,Paprika,Apfel
food,Avocado,Banane,Avocado
food,Avocado,Bohne,Avocado
food,Avocado,Blaubeere,Avocado
food,Avocado,Mohrrübe,Avocado
food,Avocado,Blumenkohl,Avocado
food,Avocado,Sellerie,Avocado
food,Avocado,Kirsche,Avocado
food,Avocado,Preiselbeere,Avocado
food,Avocado,Gurke,Avocado
food,Avocado,Feige,Avocado
food,Avocado,Ingwer,Avocado
food,Avocado,Gans,Avocado
food,Avocado,Weintraube,Avocado
food,Avocado,Zitrone,Avocado
food,Avocado,Mango,Avocado
food,Avocado,Melone,Avocado
food,Avocado,Olive,Avocado
food,Avocado,Zwiebel,Avocado
food,Avocado,Papaya,Avocado
food,Avocado,Erbse,Avocado
food,Avocado,Pfirsich,Avocado
food,Avocado,Birne,Avocado
food,Avocado,Ananas,Avocado
food,Avocado,Granatapfel,Avocado
food,Avocado,Kartoffel,Avocado
food,Avocado,Kürbis,Avocado
food,Avocado,Radieschen,Avocado
food,Avocado,Himbeere,Avocado
food,Avocado,Erdbeere,Avocado
food,Avocado,Tomate,Avocado
food,Avocado,Pute,Avocado
food,Avocado,Limette,Avocado
food,Avocado,Orange,Avocado
food,Avocado,Paprika,Avocado
food,Banane,Bohne,Banane
food,Banane,Blaubeere,Banane
food,Banane,Mohrrübe,Banane
food,Banane,Blumenkohl,Banane
food,Banane,Sellerie,Banane
food,Banane,Kirsche,Banane
food,Banane,Preiselbeere,Banane
food,Banane,Gurke,Banane
food,Banane,Feige,Banane
food,Banane,Ingwer,Banane
food,Banane,Gans,Banane
food,Banane,Weintraube,Banane
food,Banane,Zitrone,Banane
food,Banane,Mango,Banane
food,Banane,Melone,Banane
food,Banane,Olive,Banane
food,Banane,Zwiebel,Banane
food,Banane,Papaya,Banane
food,Banane,Erbse,Banane
food,Banane,Pfirsich,Banane
food,Banane,Birne,Banane
food,Banane,Ananas,Banane
food,Banane,Granatapfel,Banane
food,Banane,Kartoffel,Banane
food,Banane,Kürbis,Banane
food,Banane,Radieschen,Banane
food,Banane,Himbeere,Banane
food,Banane,Erdbeere,Banane
food,Banane,Tomate,Banane
food,Banane,Pute,Banane
food,Banane,Limette,Banane
