category,item_a,item_b,winner
animal,ant,gorilla,gorilla
animal,ant,groundhog,groundhog
animal,ant,guinea pig,guinea pig
animal,ant,hamster,hamster
animal,ant,hedgehog,hedgehog
animal,ant,hippopotamus,hippopotamus
animal,ant,horse,horse
animal,ant,hyena,hyena
animal,ant,jellyfish,ant
animal,ant,kangaroo,kangaroo
animal,ant,kitten,kitten
animal,ant,koala,koala
animal,ant,lamb,lamb
animal,ant,leech,ant
animal,ant,leopard,leopard
animal,ant,lightning bug,ant
animal,ant,lion,lion
animal,ant,llama,llama
animal,ant,lobster,ant
animal,ant,maggot,ant
animal,ant,manatee,manatee
animal,ant,meerkat,meerkat
animal,ant,mole,mole
animal,ant,mongoose,mongoose
animal,ant,monkey,monkey
animal,ant,moose,moose
animal,ant,moth,moth
animal,ant,mouse,mouse
animal,ant,mussel,ant
animal,ant,octopus,ant
animal,ant,orangutan,orangutan
animal,ant,otter,otter
animal,ant,oyster,ant
animal,ant,panda,panda
animal,ant,panther,panther
animal,ant,pig,pig
animal,ant,pigeon,pigeon
animal,ant,piglet,piglet
animal,ant,platypus,platypus
animal,ant,polar bear,polar bear
animal,ant,pony,pony
animal,ant,poodle,poodle
animal,ant,porcupine,porcupine
animal,ant,possum,possum
animal,ant,praying mantis,ant
animal,ant,puffin,puffin
animal,ant,pug,pug
animal,ant,puppy,puppy
animal,ant,rabbit,rabbit
animal,ant,raccoon,raccoon
animal,ant,ram,ram
animal,ant,rat,rat
animal,ant,rattlesnake,rattlesnake
animal,ant,reindeer,reindeer
animal,ant,rhinoceros,rhinoceros
animal,ant,sardine,ant
animal,ant,scallop,ant
animal,ant,scorpion,ant
animal,ant,sea urchin,ant
animal,ant,seal,seal
animal,ant,shark,shark
animal,ant,sheep,sheep
animal,ant,shrimp,ant
animal,ant,skunk,skunk
animal,ant,sloth,sloth
animal,ant,slug,ant
animal,ant,snail,ant
animal,ant,squid,ant
animal,ant,squirrel,squirrel
animal,ant,stingray,ant
animal,ant,swordfish,ant
animal,ant,tadpole,ant
animal,ant,tiger,tiger
animal,ant,toucan,toucan
animal,ant,turkey,turkey
animal,ant,walrus,walrus
animal,ant,warthog,warthog
animal,ant,weasel,weasel
animal,ant,whale,whale
animal,ant,wolf,wolf
animal,ant,yak,yak
animal,ant,zebra,zebra
animal,bee,butterfly,butterfly
animal,bee,crow,crow
animal,bee,duck,duck
animal,bee,eagle,eagle
animal,bee,frog,frog
animal,bee,hummingbird,hummingbird
animal,bee,iguana,iguana
animal,bee,lizard,lizard
animal,bee,owl,owl
animal,bee,parrot,parrot
animal,bee,seagull,seagull
animal,bee,snake,snake
animal,bee,spider,bee
animal,bee,vulture,vulture
animal,bee,wasp,bee
animal,bee,worm,bee
animal,bee,beetle,bee
animal,bee,bird,bird
animal,bee,cockroach,bee
animal,bee,dragonfly,bee
animal,bee,flamingo,flamingo
animal,bee,grasshopper,bee
animal,bee,hawk,hawk
animal,bee,ladybug,bee
animal,bee,mosquito,bee
animal,bee,ostrich,ostrich
animal,bee,peacock,peacock
animal,bee,pelican,pelican
animal,bee,penguin,penguin
animal,bee,pheasant,pheasant
animal,bee,rooster,rooster
animal,bee,seahorse,bee
animal,bee,starfish,bee
animal,bee,swan,swan
animal,bee,tarantula,bee
animal,bee,tick,bee
animal,bee,toad,toad
animal,bee,turtle,turtle
animal,bee,aardvark,aardvark
animal,bee,alligator,alligator
animal,bee,alpaca,alpaca
animal,bee,anteater,anteater
animal,bee,antelope,antelope
animal,bee,badger,badger
animal,bee,barnacle,bee
animal,bee,bat,bat
animal,bee,bear,bear
animal,bee,beaver,beaver
animal,bee,bison,bison
animal,bee,blowfish,bee
animal,bee,boar,boar
animal,bee,bug,bee
animal,bee,bull,bull
animal,bee,calf,calf
animal,bee,camel,camel
animal,bee,cardinal,cardinal
animal,bee,cat,cat
animal,bee,caterpillar,bee
animal,bee,catfish,bee
animal,bee,cheetah,cheetah
animal,bee,chick,chick
animal,bee,chicken,chicken
animal,bee,chihuahua,chihuahua
animal,bee,chinchilla,chinchilla
animal,bee,chipmunk,chipmunk
animal,bee,clam,bee
animal,bee,cobra,cobra
animal,bee,cockatoo,cockatoo
animal,bee,coral,bee
animal,bee,cougar,cougar
animal,bee,cow,cow
animal,bee,coyote,coyote
animal,bee,crab,bee
animal,bee,crayfish,bee
animal,bee,dalmatian,dalmatian
animal,bee,deer,deer
animal,bee,dog,dog
animal,bee,dolphin,dolphin
animal,bee,donkey,donkey
animal,bee,duckling,duckling
animal,bee,earwig,bee
animal,bee,eel,bee
animal,bee,elephant,elephant
animal,bee,ferret,ferret
animal,bee,fish,fish
animal,bee,fly,bee
animal,bee,fox,fox
animal,bee,gazelle,gazelle
animal,bee,giraffe,giraffe
animal,bee,goat,goat
animal,bee,goldfish,goldfish
animal,bee,goose,goose
animal,bee,gopher,gopher
animal,bee,gorilla,gorilla
animal,bee,groundhog,groundhog
animal,bee,guinea pig,guinea pig
animal,bee,hamster,hamster
animal,bee,hedgehog,hedgehog
animal,bee,hippopotamus,hippopotamus
animal,bee,horse,horse
animal,bee,hyena,hyena
animal,bee,jellyfish,bee
animal,bee,kangaroo,kangaroo
animal,bee,kitten,kitten
animal,bee,koala,koala
animal,bee,lamb,lamb
animal,bee,leech,bee
animal,bee,leopard,leopard
animal,bee,lightning bug,bee
animal,bee,lion,lion
animal,bee,llama,llama
animal,bee,lobster,bee
animal,bee,maggot,bee
animal,bee,manatee,manatee
animal,bee,meerkat,meerkat
animal,bee,mole,mole
animal,bee,mongoose,mongoose
animal,bee,monkey,monkey
animal,bee,moose,moose
animal,bee,moth,bee
animal,bee,mouse,mouse
animal,bee,mussel,bee
animal,bee,octopus,bee
animal,bee,orangutan,orangutan
animal,bee,otter,otter
animal,bee,oyster,bee
animal,bee,panda,panda
animal,bee,panther,panther
animal,bee,pig,pig
animal,bee,pigeon,pigeon
animal,bee,piglet,piglet
animal,bee,platypus,platypus
animal,bee,polar bear,polar bear
animal,bee,pony,pony
animal,bee,poodle,poodle
animal,bee,porcupine,porcupine
animal,bee,possum,possum
animal,bee,praying mantis,bee
animal,bee,puffin,puffin
animal,bee,pug,pug
animal,bee,puppy,puppy
animal,bee,rabbit,rabbit
animal,bee,raccoon,raccoon
animal,bee,ram,ram
animal,bee,rat,rat
animal,bee,rattlesnake,rattlesnake
animal,bee,reindeer,reindeer
animal,bee,rhinoceros,rhinoceros
animal,bee,sardine,bee
animal,bee,scallop,bee
animal,bee,scorpion,bee
animal,bee,sea urchin,bee
animal,bee,seal,seal
animal,bee,shark,shark
animal,bee,sheep,sheep
animal,bee,shrimp,bee
animal,bee,skunk,skunk
animal,bee,sloth,sloth
animal,bee,slug,bee
animal,bee,snail,bee
animal,bee,squid,bee
animal,bee,squirrel,squirrel
animal,bee,stingray,bee
animal,bee,swordfish,bee
animal,bee,tadpole,tadpole
animal,bee,tiger,tiger
animal,bee,toucan,toucan
animal,bee,turkey,turkey
animal,bee,walrus,bee
animal,bee,warthog,warthog
animal,bee,weasel,weasel
animal,bee,whale,whale
animal,bee,wolf,wolf
animal,bee,yak,bee
animal,bee,zebra,zebra
animal,butterfly,crow,crow
animal,butterfly,duck,duck
animal,butterfly,eagle,eagle
animal,butterfly,frog,frog
animal,butterfly,hummingbird,hummingbird
animal,butterfly,iguana,iguana
animal,butterfly,lizard,lizard
animal,butterfly,owl,owl
animal,butterfly,parrot,parrot
animal,butterfly,seagull,seagull
animal,butterfly,snake,snake
animal,butterfly,spider,butterfly
animal,butterfly,vulture,vulture
animal,butterfly,wasp,butterfly
animal,butterfly,worm,butterfly
animal,butterfly,beetle,butterfly
animal,butterfly,bird,bird
animal,butterfly,cockroach,butterfly
animal,butterfly,dragonfly,butterfly
animal,butterfly,flamingo,flamingo
animal,butterfly,grasshopper,butterfly
animal,butterfly,hawk,hawk
animal,butterfly,ladybug,butterfly
animal,butterfly,mosquito,butterfly
animal,butterfly,ostrich,ostrich
animal,butterfly,peacock,peacock
animal,butterfly,pelican,pelican
animal,butterfly,penguin,penguin
animal,butterfly,pheasant,pheasant
animal,butterfly,rooster,rooster
animal,butterfly,seahorse,butterfly
animal,butterfly,starfish,butterfly
animal,butterfly,swan,swan
animal,butterfly,tarantula,butterfly
animal,butterfly,tick,butterfly
animal,butterfly,toad,toad
animal,butterfly,turtle,turtle
animal,butterfly,aardvark,aardvark
animal,butterfly,alligator,alligator
animal,butterfly,alpaca,alpaca
animal,butterfly,anteater,anteater
animal,butterfly,antelope,antelope
animal,butterfly,badger,badger
animal,butterfly,barnacle,butterfly
animal,butterfly,bat,bat
animal,butterfly,bear,bear
animal,butterfly,beaver,beaver
animal,butterfly,bison,bison
animal,butterfly,blowfish,butterfly
animal,butterfly,boar,boar
animal,butterfly,bug,butterfly
animal,butterfly,bull,bull
animal,butterfly,calf,calf
animal,butterfly,camel,camel
animal,butterfly,cardinal,cardinal
animal,butterfly,cat,cat
animal,butterfly,caterpillar,butterfly
animal,butterfly,catfish,butterfly
animal,butterfly,cheetah,cheetah
animal,butterfly,chick,chick
animal,butterfly,chicken,chicken
animal,butterfly,chihuahua,chihuahua
animal,butterfly,chinchilla,chinchilla
animal,butterfly,chipmunk,chipmunk
animal,butterfly,clam,butterfly
animal,butterfly,cobra,cobra
animal,butterfly,cockatoo,cockatoo
animal,butterfly,coral,butterfly
animal,butterfly,cougar,cougar
animal,butterfly,cow,cow
animal,butterfly,coyote,coyote
animal,butterfly,crab,butterfly
animal,butterfly,crayfish,butterfly
animal,butterfly,dalmatian,dalmatian
animal,butterfly,deer,deer
animal,butterfly,dog,dog
animal,butterfly,dolphin,dolphin
animal,butterfly,donkey,donkey
animal,butterfly,duckling,duckling
animal,butterfly,earwig,butterfly
animal,butterfly,eel,butterfly
animal,butterfly,elephant,elephant
animal,butterfly,ferret,ferret
animal,butterfly,fish,fish
animal,butterfly,fly,butterfly
animal,butterfly,fox,fox
animal,butterfly,gazelle,gazelle
animal,butterfly,giraffe,giraffe
animal,butterfly,goat,goat
animal,butterfly,goldfish,goldfish
animal,butterfly,goose,goose
animal,butterfly,gopher,gopher
animal,butterfly,gorilla,gorilla
animal,butterfly,groundhog,groundhog
animal,butterfly,guinea pig,guinea pig
animal,butterfly,hamster,hamster
animal,butterfly,hedgehog,hedgehog
animal,butterfly,hippopotamus,hippopotamus
animal,butterfly,horse,horse
animal,butterfly,hyena,hyena
animal,butterfly,jellyfish,butterfly
animal,butterfly,kangaroo,kangaroo
animal,butterfly,kitten,kitten
animal,butterfly,koala,koala
animal,butterfly,lamb,lamb
animal,butterfly,leech,butterfly
animal,butterfly,leopard,leopard
animal,butterfly,lightning bug,butterfly
animal,butterfly,lion,lion
animal,butterfly,llama,llama
animal,butterfly,lobster,butterfly
animal,butterfly,maggot,butterfly
animal,butterfly,manatee,butterfly
animal,butterfly,meerkat,meerkat
animal,butterfly,mole,mole
animal,butterfly,mongoose,mongoose
animal,butterfly,monkey,monkey
animal,butterfly,moose,moose
animal,butterfly,moth,butterfly
animal,butterfly,mouse,mouse
animal,butterfly,mussel,butterfly
animal,butterfly,octopus,butterfly
animal,butterfly,orangutan,orangutan
animal,butterfly,otter,otter
animal,butterfly,oyster,butterfly
animal,butterfly,panda,panda
animal,butterfly,panther,panther
animal,butterfly,pig,pig
animal,butterfly,pigeon,pigeon
animal,butterfly,piglet,piglet
animal,butterfly,platypus,platypus
animal,butterfly,polar bear,polar bear
animal,butterfly,pony,pony
animal,butterfly,poodle,poodle
animal,butterfly,porcupine,porcupine
animal,butterfly,possum,possum
animal,butterfly,praying mantis,butterfly
animal,butterfly,puffin,puffin
animal,butterfly,pug,pug
animal,butterfly,puppy,puppy
animal,butterfly,rabbit,rabbit
animal,butterfly,raccoon,raccoon
animal,butterfly,ram,ram
animal,butterfly,rat,rat
animal,butterfly,rattlesnake,butterfly
animal,butterfly,reindeer,reindeer
animal,butterfly,rhinoceros,rhinoceros
animal,butterfly,sardine,butterfly
animal,butterfly,scallop,butterfly
animal,butterfly,scorpion,butterfly
animal,butterfly,sea urchin,butterfly
animal,butterfly,seal,seal
animal,butterfly,shark,shark
animal,butterfly,sheep,sheep
animal,butterfly,shrimp,butterfly
animal,butterfly,skunk,skunk
animal,butterfly,sloth,sloth
animal,butterfly,slug,butterfly
animal,butterfly,snail,butterfly
animal,butterfly,squid,butterfly
animal,butterfly,squirrel,squirrel
animal,butterfly,stingray,butterfly
animal,butterfly,swordfish,butterfly
animal,butterfly,tadpole,butterfly
animal,butterfly,tiger,tiger
animal,butterfly,toucan,toucan
animal,butterfly,turkey,turkey
animal,butterfly,walrus,walrus
animal,butterfly,warthog,warthog
animal,butterfly,weasel,weasel
animal,butterfly,whale,whale
animal,butterfly,wolf,wolf
animal,butterfly,yak,yak
animal,butterfly,zebra,zebra
animal,crow,duck,duck
animal,crow,eagle,crow
animal,crow,frog,frog
animal,crow,hummingbird,crow
animal,crow,iguana,crow
animal,crow,lizard,crow
animal,crow,owl,crow
animal,crow,parrot,parrot
animal,crow,seagull,crow
animal,crow,snake,crow
animal,crow,spider,crow
animal,crow,vulture,crow
animal,crow,wasp,crow
animal,crow,worm,crow
animal,crow,beetle,crow
animal,crow,bird,bird
animal,crow,cockroach,crow
animal,crow,dragonfly,crow
animal,crow,flamingo,crow
animal,crow,grasshopper,crow
animal,crow,hawk,crow
animal,crow,ladybug,crow
animal,crow,mosquito,crow
animal,crow,ostrich,crow
animal,crow,peacock,crow
animal,crow,pelican,crow
animal,crow,penguin,crow
animal,crow,pheasant,crow
animal,crow,rooster,crow
animal,crow,seahorse,crow
animal,crow,starfish,crow
animal,crow,swan,crow
animal,crow,tarantula,crow
animal,crow,tick,crow
animal,crow,toad,crow
animal,crow,turtle,crow
animal,crow,aardvark,crow
animal,crow,alligator,crow
animal,crow,alpaca,alpaca
animal,crow,anteater,crow
animal,crow,antelope,antelope
animal,crow,badger,crow
animal,crow,barnacle,crow
animal,crow,bat,crow
animal,crow,bear,bear
animal,crow,beaver,beaver
animal,crow,bison,bison
animal,crow,blowfish,crow
animal,crow,boar,boar
animal,crow,bug,crow
animal,crow,bull,bull
animal,crow,calf,calf
animal,crow,camel,camel
animal,crow,cardinal,crow
animal,crow,cat,cat
animal,crow,caterpillar,crow
animal,crow,catfish,crow
animal,crow,cheetah,cheetah
animal,crow,chick,chick
animal,crow,chicken,chicken
animal,crow,chihuahua,chihuahua
animal,crow,chinchilla,chinchilla
animal,crow,chipmunk,chipmunk
animal,crow,clam,crow
animal,crow,cobra,crow
animal,crow,cockatoo,crow
animal,crow,coral,crow
animal,crow,cougar,cougar
animal,crow,cow,cow
animal,crow,coyote,coyote
animal,crow,crab,crow
animal,crow,crayfish,crow
animal,crow,dalmatian,dalmatian
animal,crow,deer,deer
animal,crow,dog,dog
animal,crow,dolphin,crow
animal,crow,donkey,donkey
animal,crow,duckling,crow
animal,crow,earwig,crow
animal,crow,eel,crow
animal,crow,elephant,elephant
animal,crow,ferret,crow
animal,crow,fish,fish
animal,crow,fly,crow
animal,crow,fox,fox
animal,crow,gazelle,gazelle
animal,crow,giraffe,giraffe
animal,crow,goat,goat
animal,crow,goldfish,goldfish
animal,crow,goose,goose
animal,crow,gopher,gopher
animal,crow,gorilla,gorilla
animal,crow,groundhog,groundhog
animal,crow,guinea pig,guinea pig
animal,crow,hamster,hamster
animal,crow,hedgehog,hedgehog
animal,crow,hippopotamus,crow
animal,crow,horse,horse
animal,crow,hyena,hyena
animal,crow,jellyfish,crow
animal,crow,kangaroo,kangaroo
animal,crow,kitten,kitten
animal,crow,koala,koala
animal,crow,lamb,lamb
animal,crow,leech,crow
animal,crow,leopard,leopard
animal,crow,lightning bug,crow
animal,crow,lion,lion
animal,crow,llama,llama
animal,crow,lobster,crow
animal,crow,maggot,crow
animal,crow,manatee,crow
animal,crow,meerkat,meerkat
animal,crow,mole,crow
animal,crow,mongoose,crow
animal,crow,monkey,monkey
animal,crow,moose,moose
animal,crow,moth,crow
animal,crow,mouse,mouse
animal,crow,mussel,crow
animal,crow,octopus,crow
animal,crow,orangutan,crow
animal,crow,otter,otter
animal,crow,oyster,crow
animal,crow,panda,panda
animal,crow,panther,panther
animal,crow,pig,pig
animal,crow,pigeon,pigeon
animal,crow,piglet,piglet
animal,crow,platypus,crow
animal,crow,polar bear,polar bear
animal,crow,pony,pony
animal,crow,poodle,poodle
animal,crow,porcupine,crow
animal,crow,possum,crow
animal,crow,praying mantis,crow
animal,crow,puffin,crow
animal,crow,pug,pug
animal,crow,puppy,puppy
animal,crow,rabbit,rabbit
animal,crow,raccoon,raccoon
animal,crow,ram,ram
animal,crow,rat,rat
animal,crow,rattlesnake,crow
animal,crow,reindeer,reindeer
animal,crow,rhinoceros,crow
animal,crow,sardine,crow
animal,crow,scallop,crow
animal,crow,scorpion,crow
animal,crow,sea urchin,crow
animal,crow,seal,crow
animal,crow,shark,crow
animal,crow,sheep,sheep
animal,crow,shrimp,crow
animal,crow,skunk,skunk
animal,crow,sloth,crow
animal,crow,slug,crow
animal,crow,snail,crow
animal,crow,squid,crow
animal,crow,squirrel,squirrel
animal,crow,stingray,crow
animal,crow,swordfish,crow
animal,crow,tadpole,crow
animal,crow,tiger,tiger
animal,crow,toucan,crow
animal,crow,turkey,turkey
animal,crow,walrus,crow
animal,crow,warthog,warthog
animal,crow,weasel,crow
animal,crow,whale,whale
animal,crow,wolf,wolf
animal,crow,yak,crow
animal,crow,zebra,zebra
animal,duck,eagle,duck
animal,duck,frog,duck
animal,duck,hummingbird,duck
animal,duck,iguana,duck
animal,duck,lizard,duck
animal,duck,owl,duck
animal,duck,parrot,duck
animal,duck,seagull,duck
animal,duck,snake,duck
animal,duck,spider,duck
animal,duck,vulture,duck
animal,duck,wasp,duck
animal,duck,worm,duck
animal,duck,beetle,duck
animal,duck,bird,bird
animal,duck,cockroach,duck
animal,duck,dragonfly,duck
animal,duck,flamingo,duck
animal,duck,grasshopper,duck
animal,duck,hawk,duck
animal,duck,ladybug,duck
animal,duck,mosquito,duck
animal,duck,ostrich,duck
animal,duck,peacock,duck
animal,duck,pelican,duck
animal,duck,penguin,duck
animal,duck,pheasant,duck
animal,duck,rooster,duck
animal,duck,seahorse,duck
animal,duck,starfish,duck
animal,duck,swan,duck
animal,duck,tarantula,duck
animal,duck,tick,duck
animal,duck,toad,duck
animal,duck,turtle,duck
animal,duck,aardvark,duck
animal,duck,alligator,duck
animal,duck,alpaca,duck
animal,duck,anteater,duck
animal,duck,antelope,antelope
animal,duck,badger,duck
animal,duck,barnacle,duck
animal,duck,bat,duck
animal,duck,bear,bear
animal,duck,beaver,duck
animal,duck,bison,duck
animal,duck,blowfish,duck
animal,duck,boar,duck
animal,duck,bug,duck
animal,duck,bull,bull
animal,duck,calf,calf
animal,duck,camel,duck
animal,duck,cardinal,duck
animal,duck,cat,cat
animal,duck,caterpillar,duck
animal,duck,catfish,duck
animal,duck,cheetah,cheetah
animal,duck,chick,duck
animal,duck,chicken,chicken
animal,duck,chihuahua,chihuahua
animal,duck,chinchilla,duck
animal,duck,chipmunk,chipmunk
animal,duck,clam,duck
animal,duck,cobra,duck
animal,duck,cockatoo,duck
animal,duck,coral,duck
animal,duck,cougar,duck
animal,duck,cow,cow
animal,duck,coyote,duck
animal,duck,crab,duck
animal,duck,crayfish,duck
animal,duck,dalmatian,dalmatian
animal,duck,deer,deer
animal,duck,dog,dog
animal,duck,dolphin,duck
animal,duck,donkey,donkey
animal,duck,duckling,duck
animal,duck,earwig,duck
animal,duck,eel,duck
animal,duck,elephant,elephant
animal,duck,ferret,duck
animal,duck,fish,duck
animal,duck,fly,duck
animal,duck,fox,fox
animal,duck,gazelle,duck
animal,duck,giraffe,duck
animal,duck,goat,goat
animal,duck,goldfish,duck
animal,duck,goose,duck
animal,duck,gopher,duck
animal,duck,gorilla,gorilla
animal,duck,groundhog,duck
animal,duck,guinea pig,guinea pig
animal,duck,hamster,hamster
animal,duck,hedgehog,duck
animal,duck,hippopotamus,duck
animal,duck,horse,horse
animal,duck,hyena,duck
animal,duck,jellyfish,duck
animal,duck,kangaroo,duck
animal,duck,kitten,kitten
animal,duck,koala,duck
animal,duck,lamb,lamb
animal,duck,leech,duck
animal,duck,leopard,duck
animal,duck,lightning bug,duck
animal,duck,lion,lion
animal,duck,llama,duck
animal,duck,lobster,duck
animal,duck,maggot,duck
animal,duck,manatee,duck
animal,duck,meerkat,duck
animal,duck,mole,duck
animal,duck,mongoose,duck
animal,duck,monkey,monkey
animal,duck,moose,duck
animal,duck,moth,duck
animal,duck,mouse,mouse
animal,duck,mussel,duck
animal,duck,octopus,duck
animal,duck,orangutan,duck
animal,duck,otter,duck
animal,duck,oyster,duck
animal,duck,panda,duck
animal,duck,panther,duck
animal,duck,pig,pig
animal,duck,pigeon,pigeon
animal,duck,piglet,duck
animal,duck,platypus,duck
animal,duck,polar bear,duck
animal,duck,pony,pony
animal,duck,poodle,poodle
animal,duck,porcupine,duck
animal,duck,possum,duck
animal,duck,praying mantis,duck
animal,duck,puffin,duck
animal,duck,pug,duck
animal,duck,puppy,puppy
animal,duck,rabbit,rabbit
animal,duck,raccoon,raccoon
animal,duck,ram,duck
animal,duck,rat,rat
animal,duck,rattlesnake,duck
animal,duck,reindeer,duck
animal,duck,rhinoceros,duck
animal,duck,sardine,duck
animal,duck,scallop,duck
animal,duck,scorpion,duck
animal,duck,sea urchin,duck
animal,duck,seal,duck
animal,duck,shark,duck
animal,duck,sheep,sheep
animal,duck,shrimp,duck
animal,duck,skunk,duck
animal,duck,sloth,duck
animal,duck,slug,duck
animal,duck,snail,duck
animal,duck,squid,duck
animal,duck,squirrel,squirrel
animal,duck,stingray,duck
animal,duck,swordfish,duck
animal,duck,tadpole,duck
animal,duck,tiger,tiger
animal,duck,toucan,duck
animal,duck,turkey,duck
animal,duck,walrus,duck
animal,duck,warthog,duck
animal,duck,weasel,duck
animal,duck,whale,duck
animal,duck,wolf,wolf
animal,duck,yak,duck
animal,duck,zebra,zebra
animal,eagle,frog,frog
animal,eagle,hummingbird,eagle
animal,eagle,iguana,eagle
animal,eagle,lizard,eagle
animal,eagle,owl,eagle
animal,eagle,parrot,parrot
animal,eagle,seagull,seagull
animal,eagle,snake,eagle
animal,eagle,spider,eagle
animal,eagle,vulture,eagle
animal,eagle,wasp,eagle
animal,eagle,worm,eagle
animal,eagle,beetle,eagle
animal,eagle,bird,bird
animal,eagle,cockroach,eagle
animal,eagle,dragonfly,eagle
animal,eagle,flamingo,eagle
animal,eagle,grasshopper,eagle
animal,eagle,hawk,eagle
animal,eagle,ladybug,eagle
animal,eagle,mosquito,eagle
animal,eagle,ostrich,eagle
animal,eagle,peacock,eagle
animal,eagle,pelican,eagle
animal,eagle,penguin,eagle
animal,eagle,pheasant,eagle
animal,eagle,rooster,rooster
animal,eagle,seahorse,eagle
animal,eagle,starfish,eagle
animal,eagle,swan,swan
animal,eagle,tarantula,eagle
animal,eagle,tick,eagle
animal,eagle,toad,eagle
animal,eagle,turtle,turtle
animal,eagle,aardvark,eagle
animal,eagle,alligator,eagle
animal,eagle,alpaca,eagle
animal,eagle,anteater,eagle
animal,eagle,antelope,antelope
animal,eagle,badger,badger
animal,eagle,barnacle,eagle
animal,eagle,bat,eagle
animal,eagle,bear,bear
animal,eagle,beaver,beaver
animal,eagle,bison,bison
animal,eagle,blowfish,eagle
animal,eagle,boar,boar
animal,eagle,bug,eagle
animal,eagle,bull,bull
animal,eagle,calf,calf
animal,eagle,camel,eagle
animal,eagle,cardinal,eagle
animal,eagle,cat,cat
animal,eagle,caterpillar,eagle
animal,eagle,catfish,eagle
animal,eagle,cheetah,cheetah
animal,eagle,chick,eagle
animal,eagle,chicken,chicken
animal,eagle,chihuahua,chihuahua
animal,eagle,chinchilla,eagle
animal,eagle,chipmunk,chipmunk
animal,eagle,clam,eagle
animal,eagle,cobra,eagle
animal,eagle,cockatoo,eagle
animal,eagle,coral,eagle
animal,eagle,cougar,cougar
animal,eagle,cow,cow
animal,eagle,coyote,coyote
animal,eagle,crab,eagle
animal,eagle,crayfish,eagle
animal,eagle,dalmatian,dalmatian
animal,eagle,deer,deer
animal,eagle,dog,dog
animal,eagle,dolphin,dolphin
animal,eagle,donkey,donkey
animal,eagle,duckling,eagle
animal,eagle,earwig,eagle
animal,eagle,eel,eagle
animal,eagle,elephant,elephant
animal,eagle,ferret,eagle
animal,eagle,fish,fish
animal,eagle,fly,eagle
animal,eagle,fox,fox
animal,eagle,gazelle,gazelle
animal,eagle,giraffe,giraffe
animal,eagle,goat,goat
animal,eagle,goldfish,goldfish
animal,eagle,goose,goose
animal,eagle,gopher,gopher
animal,eagle,gorilla,gorilla
animal,eagle,groundhog,groundhog
animal,eagle,guinea pig,guinea pig
animal,eagle,hamster,hamster
animal,eagle,hedgehog,eagle
animal,eagle,hippopotamus,eagle
animal,eagle,horse,horse
animal,eagle,hyena,hyena
animal,eagle,jellyfish,eagle
animal,eagle,kangaroo,eagle
animal,eagle,kitten,kitten
animal,eagle,koala,koala
animal,eagle,lamb,lamb
animal,eagle,leech,eagle
animal,eagle,leopard,leopard
animal,eagle,lightning bug,eagle
animal,eagle,lion,lion
